question,answer,comment,instruction
"殿
sample words:
透渡殿
透渡殿
楲殿",どの,"殿:mister. lord; mansion, place. Mr.
透渡殿(すいわたどの):roofed path (lacking walls) connecting the main r..
透渡殿(すきわたどの):roofed path (lacking walls) connecting the main r..
楲殿(ひどの):toilet",Jouyou. JLPT : N2
"汗
sample words:
汗ばむ
汗疹
汗みどろ",あせ,"汗:perspiration
汗ばむ(あせばむ):to be sweaty
汗疹(あせぼ):heat rash; prickly heat; miliaria
汗みどろ(あせみどろ):drenched in sweat",Jouyou. JLPT : N2
"泥
sample words:
泥地
泥に塗れる
泥湯",どろ,"泥:mud, mire, dirt, slush; disgrace
泥地(どろち):mud; bog
泥に塗れる(どろにまみれる):to be covered with mud
泥湯(どろゆ):mud bath (at an onsen)",Jouyou. JLPT : N2
"環
sample words:
花環
指環",わ,"環:ring
花環(はなわ):garland; wreath
指環(ゆびわ):(finger) ring",Jouyou. JLPT : N2
"畳
sample words:
畳み掛ける
畳み皺
畳み地図",たたみ,"畳:fold, fold up, furl, shut up, shut; wind up (affa..
畳み掛ける(たたみかける):to press for an answer; to shower questions on so.
畳み皺(たたみじわ):crease (from folding)
畳み地図(たたみちず):folding map",Jouyou. JLPT : N2
"筒
sample words:
筒井
筒切り
吹き矢筒",つつ,"筒:pipe, tube, case, gun barrel, sleeve, well curb
筒井(つつい):round well
筒切り(つつぎり):round slices
吹き矢筒(ふきやづつ):blowgun; blowpipe",Jouyou. JLPT : N2
"粒
sample words:
小粒
胡麻粒
粒が揃う",つぶ,"粒:grain, drop; counter for tiny particles
小粒(こつぶ):small grain; small stature or ability
胡麻粒(ごまつぶ):sesame seed
粒が揃う(つぶがそろう):to be uniformly good; to be uniform (in size and .",Jouyou. JLPT : N2
"肌
sample words:
あれ肌
肌かき器
肌とらぶる",はだ,"肌:skin, body; grain, texture; disposition
あれ肌(あれはだ):rough skin
肌かき器(はだかきき):strigil
肌とらぶる(はだとらぶる):skin problems (e.g. acne)",Jouyou. JLPT : N2
"肩
sample words:
肩ならし
肩にかかる
肩ばら",かた,"肩:shoulder
肩ならし(かたならし):warming up; limbering up
肩にかかる(かたにかかる):to fall on one's shoulders (e.g. responsibility, .
肩ばら(かたばら):brisket",Jouyou. JLPT : N2
"脂
sample words:
脂ぎっしゅ
脂ぎった
脂気",あぶら,"脂:fat, grease, tallow, blubber, lard, suet
脂ぎっしゅ(あぶらぎっしゅ):persistent (person, personality, etc.); oily (fac.
脂ぎった(あぶらぎった):oily; greasy
脂気(あぶらけ):greasiness; oiliness",Jouyou. JLPT : N2
"腕
sample words:
腕毛
腕の冴え
腕輪",うで,"腕:arm; ability, talent
腕毛(うでげ):arm hair
腕の冴え(うでのさえ):dexterity; skill
腕輪(うでわ):bracelet; bangle",Jouyou. JLPT : N2
"腰
sample words:
小腰
腰付き
腰抜け",こし,"腰:hips, waist, loins, pelvic region; small of the b..
小腰(こごし):waist
腰付き(こしつき):gait; posture
腰抜け(こしぬけ):coward",Jouyou. JLPT : N2
"膚
sample words:
膚が合う
膚寒い
膚寒い",はだ,"膚:skin, body; grain, texture; disposition
膚が合う(はだがあう):to get along well; to be compatible
膚寒い(はださむい):unpleasantly cold; chilly
膚寒い(はだざむい):unpleasantly cold; chilly",Jouyou. JLPT : N2
"舟
sample words:
いかの舟
小舟
のあの箱舟",ふね,"舟:boat, ship, vessel, steamer, liner, barge; shippi.
いかの舟(いかのふね):cuttlebone
小舟(おぶね):small boat
のあの箱舟(のあのはこぶね):Noah's ark",Jouyou. JLPT : N2
"袋
sample words:
胃袋を掴む
手提げ袋
寝袋",ふくろ,"袋:bag, sack, pouch
胃袋を掴む(いぶくろをつかむ):to attract someone with food
手提げ袋(てさげぶくろ):shopping bag; handbag
寝袋(ねぶくろ):sleeping bag",Jouyou. JLPT : N2
"軒
sample words:
軒天
軒端
軒丸瓦",のき,"軒:eaves
軒天(のきてん):eave
軒端(のきば):edge of the eaves; eaves
軒丸瓦(のきまるがわら):eave-end roof tile (comprising a convex semi-cyli.",Jouyou. JLPT : N2
"香
sample words:
磯の香り
香りがする
香り高い",かおり,"香:smell, scent, odor; aroma, perfume, fragrance, fl.
磯の香り(いそのかおり):smell of the sea
香りがする(かおりがする):to have a smell; to smell; to smell of
香り高い(かおりたかい):fragrant; aromatic",Jouyou. JLPT : N2
"齢
sample words:
齢する
齢を重ねる",よわい,"齢:age
齢する(よわいする):to join the company of; to associate (with); to s.
齢を重ねる(よわいをかさねる):to age; to grow old",Jouyou. JLPT : N2
