question,answer,comment,instruction
"桂
sample words:
桂男
桂科
桂剥き",かつら,"桂男(かつらお):man in the moon
桂科(かつらか):Cercidiphyllaceae (monotypic plant family contain.
桂剥き(かつらむき):rotary cutting; thinly slicing into a long strip .",Not Jouyou.
"桐
sample words:
桐材
桐花大綬章
桐一葉",きり,"桐材(きりざい):paulownia wood
桐花大綬章(きりはなだいじゅしょう):Grand Cordon of the Order of the Paulownia Flower.
桐一葉(きりひとは):falling paulownia leaf signaling the beginning of.",Not Jouyou.
"桶
sample words:
飼い桶
けろりん桶
小桶",おけ,"飼い桶(かいおけ):manger
けろりん桶(けろりんおけ):yellow plastic container used at public baths
小桶(こおけ):small bucket",Not Jouyou.
"梁
sample words:
片持梁
基礎梁
梁成",はり,"片持梁(かたもちばり):cantilever
基礎梁(きそばり):footing beam
梁成(はりせい):height of a beam; beam as measured from top to bo.",Not Jouyou.
"梯
sample words:
縄梯子
梯子酒
梯子飲み",はしご,"縄梯子(なわばしご):rope ladder
梯子酒(はしござけ):pub crawl; barhopping
梯子飲み(はしごのみ):barhopping; pub crawl",Not Jouyou.
"梶
sample words:
梶木
梶棒
芭蕉梶木",かじ,"梶木(かじき):spearfish; sailfish; marlin; swordfish
梶棒(かじぼう):thills; shafts (of rickshaws or similar vehicles).
芭蕉梶木(ばしょうかじき):Indo-Pacific sailfish (Istiophorus platypterus)",Not Jouyou.
"棉
sample words:
木棉",わた,木棉(きわた):cotton (material); red silk-cotton tree (Bombax c.,Not Jouyou.
"棘
sample words:
沖縄棘鼠
尻棘大蜥蜴
棘魚",とげ,"沖縄棘鼠(おきなわとげねずみ):Okinawa spinous country-rat; Muennink's spiny rat.
尻棘大蜥蜴(しりとげおおとかげ):freckled monitor; black-headed monitor (Varanus t..
棘魚(とげうお):stickleback (Gasterosteidae spp.)",Not Jouyou.
"棹
sample words:
棹さす
棹立ち
棹物菓子",さお,"棹さす(さおさす):to punt (a boat); to pole (a boat); to go with (t..
棹立ち(さおだち):bolting upright; rearing up (horse)
棹物菓子(さおものがし):Japanese sweets in the form of long blocks (e.g. .",Not Jouyou.
"椙
sample words:
椙山女学園大学",すぎ,椙山女学園大学(すぎやまじょがくえんだいがく):Sugiyama Jogakuen University,Not Jouyou.
"椿
sample words:
乙女椿
寒椿
肥後椿",つばき,"乙女椿(おとめつばき):otome camellia (Camellia japonica f. otome)
寒椿(かんつばき):camellia-like plant native to China
肥後椿(ひごつばき):higo camellia (Camellia japonica var.)",Not Jouyou.
"楊
sample words:
川楊
白楊",やなぎ,"川楊(かわやなぎ):high-quality coarse tea; Salix gilgiana (species ..
白楊(どろやなぎ):Japanese poplar (Populus maximowiczii)",Not Jouyou.
"楫
sample words:
楫取り
楫の木
楫枕",かじ,"楫取り(かじとり):helmsman; guidance; coxswain; steering; leader; l.
楫の木(かじのき):paper mulberry (Broussonetia papyrifera)
楫枕(かじまくら):voyage",Not Jouyou.
"楯
sample words:
小楯
醜の御楯
楯状火山",たて,"小楯(こだて):screen; small shield
醜の御楯(しこのみたて):the humble shield of our Sovereign Lord
楯状火山(たてじょうかざん):shield volcano",Not Jouyou.
"槍
sample words:
毛槍
たんぽ槍
手槍",やり,"毛槍(けやり):keyari; long, feathered ornamental spear carried .
たんぽ槍(たんぽやり):padded spear (for practice)
手槍(てやり):short spear; javelin",Not Jouyou.
"樽
sample words:
柄樽
角樽
びや樽",たる,"柄樽(えだる):red and black lacquered sake cask with horn-like .
角樽(つのだる):two-handled keg
びや樽(びやだる):beer barrel",Not Jouyou.
"橘
sample words:
右近の橘
京都橘大学
御前橘",たちばな,"右近の橘(うこんのたちばな):tachibana tree west of the southern stairs of the.
京都橘大学(きょうとたちばなだいがく):Kyoto Tachibana University
御前橘(ごぜんたちばな):crackerberry; Canadian dwarf cornel (Cornus canad.",Not Jouyou.
"檄
sample words:
檄文
檄をとばす",げき,"檄文(げきぶん):manifesto; declaration; written appeal
檄をとばす(げきをとばす):to issue a manifesto; to appeal",Not Jouyou.
"檻
sample words:
象の檻",おり,象の檻(ぞうのおり):elephant cage; large circular antenna array used .,Not Jouyou.
"櫛
sample words:
櫛切り
櫛水母類
櫛歯",くし,"櫛切り(くしぎり):cutting into wedges
櫛水母類(くしくらげるい):comb jellies (jellyfish-like animals of the phylu.
櫛歯(くしば):comb teeth",Not Jouyou.
"櫻
sample words:
櫻井鉱
櫻花
初櫻",さくら,"櫻井鉱(さくらいこう):sakuraiite
櫻花(さくらばな):cherry blossom
初櫻(はつざくら):first cherry blossom of the year",Not Jouyou.
"殃
sample words:
池魚の殃",わざわい,池魚の殃(ちぎょのわざわい):collateral damage; having a fire spread to one's ..,Not Jouyou.
"汐
sample words:
血汐
引汐",しお,"血汐(ちしお):hot-bloodedness; hot blood; spurt of blood; ardou.
引汐(ひきしお):ebb tide",Not Jouyou.
"沓
sample words:
沓摺り
沓脱ぎ石
深沓",くつ,"沓摺り(くつずり):threshold plate; door sill
沓脱ぎ石(くつぬぎいし):stepping stone
深沓(ふかぐつ):deep boots",Not Jouyou.
"沫
sample words:
沫雪",あわ,沫雪(あわゆき):light snowfall,Not Jouyou.
"泪
sample words:
泪ながら",なみだ,泪ながら(なみだながら):while crying; tearfully; in tears,Not Jouyou.
"涎
sample words:
涎掛け
涎物
涎物",よだれ,"涎掛け(よだれかけ):bib; drool bib
涎物(よだれもの):something to drool over; very attractive thing
涎物(よだれもん):something to drool over; very attractive thing",Not Jouyou.
"湊
sample words:
春の湊",みなと,春の湊(はるのみなと):end of spring,Not Jouyou.
"濠
sample words:
空濠
外濠",ほり,"空濠(からぼり):dry moat
外濠(そとぼり):outer moat (of a castle)",Not Jouyou.
"烏
sample words:
烏勘左衛門
烏座
烏魚子",からす,"烏勘左衛門(からすかんざえもん):crow; tanned person; being penniless; Mr Crow; da.
烏座(からすざ):the Raven; Corvus (constellation); the Crow
烏魚子(からすみ):dried mullet roe",Not Jouyou.
"烟
sample words:
烟たい
烟たがる
烟出し",けむ,"烟たい(けむたい):uncomfortable; ill at ease; awkward; smoky
烟たがる(けむたがる):to consider (someone) a burden or nuisance; to di..
烟出し(けむだし):chimney",Not Jouyou.
"烟
sample words:
烟に巻く
水烟",けむり,"烟に巻く(けむりにまく):to confuse (someone); to befuddle; to surround wi..
水烟(みずけむり):suien; mist over a body of water; four decorative..",Not Jouyou.
"燕
sample words:
燕鱏",つばくろ,燕鱏(つばくろえい):Japanese butterfly ray (Gymnura japonica),Not Jouyou.
"燕
sample words:
穴燕
岩燕
台湾小洞燕",つばめ,"穴燕(あなつばめ):swiftlet
岩燕(いわつばめ):Asian house martin (Delichon dasypus)
台湾小洞燕(たいわんしょうどうつばめ):brown-throated sand martin; brown-throated martin.",Not Jouyou.
"爲
sample words:
爲に",ため,爲に(ために):as a result of; because of; in favor of; in favou..,Not Jouyou.
"牆
sample words:
築牆
兄弟牆に鬩ぐ",かき,"築牆(ついかき):mud wall with a roof
兄弟牆に鬩ぐ(けいていかきにせめぐ):to quarrel among friends (or siblings)",Not Jouyou.
"牝
sample words:
牝犬
牝猫",めす,"牝犬(めすいぬ):female dog; bitch
牝猫(めすねこ):female cat",Not Jouyou.
"牝
sample words:
牝鶏",めん,牝鶏(めんどり):female bird; hen,Not Jouyou.
"牡
sample words:
牡猫",おす,牡猫(おすねこ):male cat; tomcat,Not Jouyou.
"牡
sample words:
牡鳥",おん,牡鳥(おんどり):cock; rooster; chanticleer,Not Jouyou.
"狐
sample words:
狐狩り
狐矢
狐を落とす",きつね,"狐狩り(きつねがり):fox hunt; fox hunting
狐矢(きつねや):stray arrow
狐を落とす(きつねをおとす):to exorcise a fox spirit (from a person)",Not Jouyou.
"狗
sample words:
狗鷲
喪家の狗
虎を画きて狗に類す",いぬ,"狗鷲(いぬわし):golden eagle (Aquila chrysaetos)
喪家の狗(そうかのいぬ):feeling lost like a stray dog
虎を画きて狗に類す(とらをえがきていぬにるいす):attempting to be something you are not; drawing a.",Not Jouyou.
"狸
sample words:
岩狸
同じ穴の狸
狸蕎麦",たぬき,"岩狸(いわだぬき):hyrax
同じ穴の狸(おなじあなのたぬき):birds of a feather; (villains) of the same stripe.
狸蕎麦(たぬきそば):soba with tempura batter",Not Jouyou.
"狼
sample words:
蝦夷狼
狼座
狼爪",おおかみ,"蝦夷狼(えぞおおかみ):Hokkaido wolf (Canis lupus hattai, extinct)
狼座(おおかみざ):Lupus (constellation); the Wolf
狼爪(おおかみづめ):dewclaw",Not Jouyou.
"猪
sample words:
猪武者
河猪
小人猪",いのしし,"猪武者(いのししむしゃ):foolhardy warrior; daredevil; hotspur
河猪(かわいのしし):bush pig
小人猪(こびといのしし):pygmy hog (Porcula salvania)",Not Jouyou.
"瑕
sample words:
玉に瑕",きず,玉に瑕(たまにきず):only trouble; only fault; fly in the ointment; sm.,Not Jouyou.
"甥
sample words:
甥子
甥っこ",おい,"甥子(おいご):nephew
甥っこ(おいっこ):nephew",Not Jouyou.
"畠
sample words:
田畠",はたけ,田畠(たはたけ):fields (of rice and other crops),Not Jouyou.
"畠
sample words:
田畠
段段畠
田畠",はた,"田畠(たはた):fields (of rice and other crops)
段段畠(だんだんばたけ):terraced farm; terraced fields
田畠(でんばた):fields (of rice and other crops)",Not Jouyou.
"疵
sample words:
疵つける
手疵
引っかき疵",きず,"疵つける(きずつける):to hurt someone's feelings (pride, etc.); to scra.
手疵(てきず):wound (suffered in a fight)
引っかき疵(ひっかききず):scratch; scratch mark",Not Jouyou.
"痣
sample words:
青痣
黒痣",あざ,"青痣(あおあざ):bruise
黒痣(くろあざ):beauty mark; black mole",Not Jouyou.
"瘤
sample words:
瘤牛
瘤つき
たん瘤",こぶ,"瘤牛(こぶうし):zebu
瘤つき(こぶつき):having a child from a former relationship (when r..
たん瘤(たんこぶ):protuberance; lump; bump (e.g. on forehead); swel.",Not Jouyou.
"皴
sample words:
皴を寄せる
たたみ皴",しわ,"皴を寄せる(しわをよせる):to furrow; to crimple; to wrinkle up (one's eyebr.
たたみ皴(たたみじわ):crease (from folding)",Not Jouyou.
"皺
sample words:
小皺
皺皺
皺っぽい",しわ,"小皺(こじわ):fine wrinkles; crow's feet
皺皺(しわしわ):crumpled; wrinkled
皺っぽい(しわっぽい):wrinkled; rumpled",Not Jouyou.
"盃
sample words:
固めの盃
組み盃
水盃",さかずき,"固めの盃(かためのさかずき):cup of sake used to drink to the establishment of..
組み盃(くみさかずき):a nest of sake cups
水盃(みずさかずき):farewell cups of water",Not Jouyou.
"碇
sample words:
碇草
碇綱",いかり,"碇草(いかりそう):horny goat weed (Epimedium grandiflorum var. thun.
碇綱(いかりづな):anchor cable",Not Jouyou.
"磐
sample words:
天の磐戸
磐城
磐境",いわ,"天の磐戸(あまのいわと):Gate of the Celestial Rock Cave
磐城(いわき):Iwaki (former province located in the central and..
磐境(いわさか):shrine",Not Jouyou.
"磯
sample words:
磯べ
磯辺巻き",いそ,"磯べ(いそべ):food wrapped in nori; seashore; beach
磯辺巻き(いそべまき):bite-sized morsels wrapped in nori",Not Jouyou.
"礒
sample words:
礒釣",いそ,礒釣(いそづり):fishing from rocks by the shore; rock fishing; su.,Not Jouyou.
"禿
sample words:
つるっ禿
禿げ具合
禿鷹",はげ,"つるっ禿(つるっぱげ):person with a shiny, bald head; shiny, bald head
禿げ具合(はげぐあい):stage of balding; degree of baldness
禿鷹(はげたか):condor; vulture",Not Jouyou.
"秤
sample words:
皿秤
捩り秤
秤にかける",はかり,"皿秤(さらばかり):balance; scales
捩り秤(ねじりばかり):torsion balance
秤にかける(はかりにかける):to weigh on a scale; to compare pros and cons; to.",Not Jouyou.
"稀
sample words:
極稀
稀に見る
稀人",まれ,"極稀(ごくまれ):extremely rare
稀に見る(まれにみる):extraordinary; rare; singular
稀人(まれびと):joy-bringing spirit from the divine realms; visit.",Not Jouyou.
"穗
sample words:
初穗",ほ,初穗(はつほ):first crops of the season; offering (to the gods)..,Not Jouyou.
"竃
sample words:
御竃蟋蟀
土竃",かま,"御竃蟋蟀(おかまこおろぎ):cave cricket; camelback cricket; camel cricket (D.
土竃(どがま):earthen kiln",Not Jouyou.
"竈
sample words:
御竈
御竈蟋蟀
お竈を興す",かま,"御竈(おかま):pot; (preoperative) transgender woman; male trans..
御竈蟋蟀(おかまこおろぎ):camelback cricket; spider cricket; cave cricket; .
お竈を興す(おかまをおこす):to make a fortune",Not Jouyou.
"竪
sample words:
竪穴
竪穴式住居
竪穴住居",たて,"竪穴(たてあな):shaft; pit
竪穴式住居(たてあなしきじゅうきょ):dugout; pit dwelling
竪穴住居(たてあなじゅうきょ):pit dwelling; dugout",Not Jouyou.
"竿
sample words:
竿立ち
継ぎ竿
釣竿",さお,"竿立ち(さおだち):rearing up (horse); bolting upright
継ぎ竿(つぎざお):a jointed fishing rod
釣竿(つりざお):fishing rod",Not Jouyou.
"笠
sample words:
笠懸け
笠懸け
笠に懸かる",かさ,"笠懸け(かさかけ):target shooting on horseback; mounted archery
笠懸け(かさがけ):target shooting on horseback; mounted archery
笠に懸かる(かさにかかる):to be highhanded; to be arrogant; to be overbeari.",Not Jouyou.
"笹
sample words:
いささ小笹
笹牛の舌
笹寿司",ささ,"いささ小笹(いささおざさ):small bamboo; short bamboo
笹牛の舌(ささうしのした):bamboo sole (Heteromycteris japonica)
笹寿司(ささずし):sasazushi (sushi wrapped in bamboo leaf)",Not Jouyou.
"筈
sample words:
その筈
手筈
筈押し",はず,"その筈(そのはず):of course; as it should be; as expected; no wonde.
手筈(てはず):program; arrangements; plan; preparations; progra.
筈押し(はずおし):armpit push; pushing up with hands under opponent.",Not Jouyou.
"箒
sample words:
手箒
刷毛箒
刷毛箒",ほうき,"手箒(てぼうき):whisk broom
刷毛箒(はけほうき):whisk broom
刷毛箒(はけぼうき):whisk broom",Not Jouyou.
"箭
sample words:
神箭
征箭",や,"神箭(かみや):divine arrow
征箭(そや):arrow (for use in battle)",Not Jouyou.
"篠
sample words:
篠竹",ささ,篠竹(ささたけ):small bamboo,Not Jouyou.
"篭
sample words:
駕篭かき
手篭
町駕篭",かご,"駕篭かき(かごかき):palanquin bearer; sedan chair bearer
手篭(てかご):handbasket
町駕篭(まちかご):palanquin",Not Jouyou.
"籾
sample words:
種籾
籾摺",もみ,"種籾(たねもみ):seed rice
籾摺(もみずり):hulling rice",Not Jouyou.
"粥
sample words:
御粥
冬至粥
ぱん粥",かゆ,"御粥(おかゆ):rice gruel; watery cooked rice; thin rice porridg.
冬至粥(とうじがゆ):adzuki bean rice gruel eaten on the day of the wi..
ぱん粥(ぱんがゆ):bread porridge",Not Jouyou.
"糀
sample words:
糀漬",こうじ,"糀漬(こうじづけ):food pickled in malted rice; fish, meat, vegetabl.",Not Jouyou.
"糊
sample words:
ごむ糊
すぷれ糊
血糊",のり,"ごむ糊(ごむのり):mucilage
すぷれ糊(すぷれのり):spray glue; spray adhesive
血糊(ちのり):clotted blood; gore; sticky clots of blood",Not Jouyou.
"糞
sample words:
糞落ち着き
糞びっち
糞惚け",くそ,"糞落ち着き(くそおちつき):provokingly calm
糞びっち(くそびっち):bitch
糞惚け(くそぼけ):shit for brains",Not Jouyou.
"紐
sample words:
顎紐
打ち紐
小紐",ひも,"顎紐(あごひも):chin strap
打ち紐(うちひも):braided cord
小紐(こひも):small strap tied at the waist of a hanpi",Not Jouyou.
"袴
sample words:
袴着
袴地
緋の袴",はかま,"袴着(はかまぎ):ceremony fitting child with a hakama
袴地(はかまじ):fabric used for a hakama; skirting
緋の袴(ひのはかま):red hakama (worn by miko or noblewomen at court)",Not Jouyou.
"綠
sample words:
黃綠
綠色",みどり,"黃綠(きみどり):pea green; yellow-green
綠色(みどりいろ):green color; green",Not Jouyou.
"綴
sample words:
原綴り
綴り合せる
綴方",つづり,"原綴り(げんつづり):spelling in the original language; spelling in th.
綴り合せる(つづりあわせる):to bind together
綴方(つづりかた):school composition; (way of) literary composition.",Not Jouyou.
"緋
sample words:
緋い",あか,緋い(あかい):Red; vermilion; crimson; communist; scarlet,Not Jouyou.
"縞
sample words:
縞馬
縞すかんく
縞ぱん",しま,"縞馬(しまうま):zebra
縞すかんく(しますかんく):striped skunk (Mephitis mephitis)
縞ぱん(しまぱん):striped panties",Not Jouyou.
"縡
sample words:
縡切れる",こと,縡切れる(こときれる):to die; to breathe one's last; to expire; to pass.,Not Jouyou.
"罠
sample words:
債務の罠
罠網
罠猟",わな,"債務の罠(さいむのわな):debt trap (esp. at national level)
罠網(わなみ):snare
罠猟(わなりょう):hunting with traps; animal trapping",Not Jouyou.
"翠
sample words:
翠色
翠屋",みどり,"翠色(みどりいろ):green color; green
翠屋(みどりや):Midoriya",Not Jouyou.
"翳
sample words:
翳り",かげ,翳り(かげり):cloud; shade; gloom; shadow (e.g. on someone's ha.,Not Jouyou.
"聟
sample words:
相聟
花聟",むこ,"相聟(あいむこ):brother-in-law
花聟(はなむこ):bridegroom",Not Jouyou.
"肱
sample words:
片肱
肱掛椅子
肱木",ひじ,"片肱(かたひじ):one elbow
肱掛椅子(ひじかけいす):armchair; senior staff; chair with arm rests
肱木(ひじき):corbel piece; bracket; ancon",Not Jouyou.
"胯
sample words:
胯座",また,胯座(またぐら):thigh; crotch; crutch; groin,Not Jouyou.
"脛
sample words:
脹脛",はぎ,脹脛(ふくらはぎ):calf (of leg),Not Jouyou.
"腋
sample words:
腋明け
腋臭
腋毛",わき,"腋明け(わきあけ):clothing with such an opening (usu. worn by women.....
腋臭(わきくさ):body odor (odour); abnormal underarm odor
腋毛(わきげ):underarm hair; armpit hair",Not Jouyou.
"腿
sample words:
牛腿肉
外腿
太腿を出す",もも,"牛腿肉(うしももにく):round steak; beef round
外腿(そともも):outer thigh
太腿を出す(ふとももをだす):to bare one's buttocks; to expose one's thighs",Not Jouyou.
"膏
sample words:
膏汗",あぶら,膏汗(あぶらあせ):cold sweat; greasy sweat,Not Jouyou.
"臀
sample words:
臀鰭",しり,臀鰭(しりびれ):anal fin (of a fish),Not Jouyou.
"臍
sample words:
お臍
出臍
臍繰り",へそ,"お臍(おへそ):belly button; navel
出臍(でべそ):protruding navel; outie
臍繰り(へそくり):money hidden away; secret savings; secret stash",Not Jouyou.
"臍
sample words:
臍を固める
臍を噛む",ほぞ,"臍を固める(ほぞをかためる):to make up one's mind (to do something); to resol.
臍を噛む(ほぞをかむ):to be very sorry (for); to regret bitterly; to bi.",Not Jouyou.
"臑
sample words:
親の臑噛り
毛臑
臑毛",すね,"親の臑噛り(おやのすねかじり):sponging off one's parents
毛臑(けずね):hairy legs
臑毛(すねげ):leg hair",Not Jouyou.
"舅
sample words:
小舅",しゅうと,小舅(こじゅうと):brother-in-law,Not Jouyou.
"舵
sample words:
面舵を取る
舵柄
舵無し",かじ,"面舵を取る(おもかじをとる):to steer to starboard
舵柄(かじづか):helm; yoke
舵無し(かじなし):coxless (rowing)",Not Jouyou.
"苔
sample words:
苔生す
銭苔
角苔",こけ,"苔生す(こけむす):to become aged; to grow over with moss; to become.
銭苔(ぜにごけ):liverwort
角苔(つのごけ):hornwort",Not Jouyou.
"苧
sample words:
苧環蒸
苧実
真苧",お,"苧環蒸(おだまきむし):odamaki mushi; egg custard dish on a base of udon.
苧実(おのみ):hemp seed
真苧(まお):ramie (Boehmeria nivea var. nipononivea)",Not Jouyou.
"苺
sample words:
苺すぷん
大薔薇苺
おらんだ苺",いちご,"苺すぷん(いちごすぷん):spoon with a flat base used for squashing and eat.
大薔薇苺(おおばらいちご):Rubus croceacanthus (species of raspberry)
おらんだ苺(おらんだいちご):garden strawberry (Fragaria x ananassa)",Not Jouyou.
"茸
sample words:
樺のあな茸
虎列剌茸
椎の灯火茸",たけ,"樺のあな茸(かばのあなたけ):chaga mushroom (Inonotus obliquus)
虎列剌茸(これらたけ):Galerina fasciculata (poisonous mushroom)
椎の灯火茸(しいのともしびたけ):Mycena lux-coeli (bioluminescent species of mushr.",Not Jouyou.
"茸
sample words:
茸取り
茸飯
毒茸",きのこ,"茸取り(きのことり):mushroom gathering
茸飯(きのこめし):rice with grilled mushrooms
毒茸(どくきのこ):poisonous mushroom; toadstool",Not Jouyou.
"荳
sample words:
荳科",まめ,荳科(まめか):Fabaceae (pea family of plants),Not Jouyou.
"荻
sample words:
荻江節
荻野学説
荻野式",おぎ,"荻江節(おぎえぶし):type of Japanese music
荻野学説(おぎのがくせつ):Ogino theory (basis of the rhythm method)
荻野式(おぎのしき):Ogino method (of birth control); rhythm method",Not Jouyou.
"莓
sample words:
木莓",いちご,"木莓(きいちご):raspberry (any plant of genus Rubus, esp. Rubus p.",Not Jouyou.
"莨
sample words:
莨草",たばこ,莨草(たばこぐさ):Desmarestia tabacoides (species of algae),Not Jouyou.
"菅
sample words:
蝦夷黄菅
日光黄菅
真菅",すげ,"蝦夷黄菅(えぞきすげ):lemon lily; lemon day-lily (Hemerocallis lilioasp..
日光黄菅(にっこうきすげ):orange-yellow day lily; day lily (Hemerocallis du.
真菅(ますげ):sedge",Not Jouyou.
"萩
sample words:
お萩
木萩
萩女子短大",はぎ,"お萩(おはぎ):rice ball coated with sweetened red beans, soybea.
木萩(きはぎ):Lespedeza buergeri (species of bush clover)
萩女子短大(はぎじょしたんだい):Hagi Women's Junior College",Not Jouyou.
"葱
sample words:
あいぬ葱
小葱
葱ぱい",ねぎ,"あいぬ葱(あいぬねぎ):Alpine leek (Allium victorialis var. platyphyllum.
小葱(こねぎ):green spring onion shoots
葱ぱい(ねぎぱい):green onion pancake",Not Jouyou.
"蒼
sample words:
蒼蒼
蒼黒い
蒼ざめる",あお,"蒼蒼(あおあお):lush; fresh and green; bright green; verdant
蒼黒い(あおぐろい):bluish black; black with hints of blue (as in a b.
蒼ざめる(あおざめる):to turn pale; to become pale",Not Jouyou.
"蓙
sample words:
寝蓙",ござ,寝蓙(ねござ):rush mat for sleeping; sleeping mat,Not Jouyou.
"蓮
sample words:
蓮の蔤
蓮葉
蓮葉",はちす,"蓮の蔤(はちすのはい):lotus root
蓮葉(はちすは):lotus leaf; wanton; vulgar
蓮葉(はちすば):wanton; lotus leaf; vulgar",Not Jouyou.
"蔭
sample words:
お蔭で
蔭ながら
小蔭",かげ,"お蔭で(おかげで):thanks to ...; because of ...; owing to ...
蔭ながら(かげながら):from a distance; from the sidelines; from behind ..
小蔭(こかげ):small hiding place; nook",Not Jouyou.
"蕈
sample words:
香蕈
笑い蕈
笑い蕈",たけ,"香蕈(しいたけ):shiitake mushroom (Lentinula edodes)
笑い蕈(わらいたけ):Panaeolus papilionaceus (species of poisonous mus.
笑い蕈(わらいだけ):Panaeolus papilionaceus (species of poisonous mus.",Not Jouyou.
"蕾
sample words:
薔薇の蕾",つぼみ,薔薇の蕾(ばらのつぼみ):rosebud,Not Jouyou.
"薯
sample words:
薯蕷粥
唐薯
田代薯",いも,"薯蕷粥(いもがゆ):rice gruel with diced sweet potatoes; gruel with ..
唐薯(からいも):sweet potato (Ipomoea batatas)
田代薯(たしろいも):taccad (any plant of family Taccaceae)",Not Jouyou.
"藁
sample words:
寝藁
麦藁蜻蛉
麦藁帽子",わら,"寝藁(ねわら):(stable) litter
麦藁蜻蛉(むぎわらとんぼ):dragonfly
麦藁帽子(むぎわらぼうし):straw hat",Not Jouyou.
"藷
sample words:
藷掘り
蘿藷
焼藷",いも,"藷掘り(いもほり):sweet potato digger; digging for sweet potatoes (.
蘿藷(ががいも):rough potato (Metaplexis japonica)
焼藷(やきいも):baked sweet potato; roasted sweet potato",Not Jouyou.
"蘚
sample words:
杉蘚
水蘚
高野の万年蘚",こけ,"杉蘚(すぎごけ):haircap moss (Polytrema formosum)
水蘚(みずごけ):bog moss; peat moss; sphagnum
高野の万年蘚(こうやのまんねんごけ):Climacium japonicum (species of moss)",Not Jouyou.
"處
sample words:
臺處",ところ,臺處(だいどころ):kitchen; financial situation,Not Jouyou.
"蛙
sample words:
井の中の蛙
蛙狩神事
蛙狩の神事",かわず,"井の中の蛙(いのなかのかわず):frog in a well; person who is ignorant of the rea.
蛙狩神事(かわずがりしんじ):frog hunting ritual
蛙狩の神事(かわずがりのしんじ):frog hunting ritual",Not Jouyou.
"蛸
sample words:
腕長隠れ蛸
酢蛸
蛸焼き器",たこ,"腕長隠れ蛸(うでながかくれだこ):algae octopus (Abdopus aculeatus)
酢蛸(すだこ):(sliced and) pickled octopus
蛸焼き器(たこやきき):takoyaki pan (cast iron with semi-spherical molds.",Not Jouyou.
"蝉
sample words:
蝉海老
蝉の羽月
夏蝉",せみ,"蝉海老(せみえび):blunt slipper lobster (species of shovel-nosed lo.
蝉の羽月(せみのはづき):sixth lunar month
夏蝉(なつぜみ):summer cicadas",Not Jouyou.
"蝦
sample words:
蝦根
おまる蝦
小蝦",えび,"蝦根(えびね):Calanthe discolor (species of orchid)
おまる蝦(おまるえび):lobster
小蝦(こえび):small shrimp, prawn or lobster; shrimp (infraorde.",Not Jouyou.
"蝿
sample words:
小蝿
胡麻の蝿
たま蝿",はえ,"小蝿(こばえ):small household fly (e.g. fruit fly)
胡麻の蝿(ごまのはえ):thief posing as fellow traveller (traveler)
たま蝿(たまばえ):gall midge (any insect of family Cecidomyiidae)",Not Jouyou.
"螢
sample words:
螢石
螢火",ほたる,"螢石(ほたるいし):fluorspar; fluorite
螢火(ほたるび):nearly extinguished fire; glow of a firefly; embe.",Not Jouyou.
"蟬
sample words:
啞蟬
夕蟬",せみ,"啞蟬(おしぜみ):Asian cicada; voiceless cicada (female)
夕蟬(ゆうぜみ):cicada singing at dusk",Not Jouyou.
"蟲
sample words:
へこき蟲
蟲出し",むし,"へこき蟲(へこきむし):stink bug; stinky bug (esp. the bombardier beetle.
蟲出し(むしだし):first spring thunderstorm of the year",Not Jouyou.
"蟹
sample words:
蟹座
蟹刺し
蟹しゃぶ",かに,"蟹座(かにざ):the Crab; Cancer (constellation)
蟹刺し(かにさし):crab sashimi
蟹しゃぶ(かにしゃぶ):crab shabu-shabu",Not Jouyou.
"蟻
sample words:
赤噛み蟻
蟻の門渡り
蟻んこ",あり,"赤噛み蟻(あかかみあり):tropical fire ant (Solenopsis geminata)
蟻の門渡り(ありのとわたり):perineum; very narrow passage; taint
蟻んこ(ありんこ):ant",Not Jouyou.
"蠅
sample words:
小蠅
たま蠅
地中海実蠅",はえ,"小蠅(こばえ):small household fly (e.g. fruit fly)
たま蠅(たまばえ):gall midge (any insect of family Cecidomyiidae)
地中海実蠅(ちちゅうかいみばえ):medfly; Mediterranean fruit fly (Ceratitis capita.",Not Jouyou.
"蠏
sample words:
蠏缶
蠏工船
蠏座",かに,"蠏缶(かにかん):canned crab
蠏工船(かにこうせん):crab-canning boat
蠏座(かにざ):Cancer (constellation); the Crab",Not Jouyou.
"蠣
sample words:
的矢牡蠣",かき,"的矢牡蠣(まとやかき):Matoya Oyster (from Matoya bay, Mie-ken)",Not Jouyou.
"衿
sample words:
裏衿
衿裏
衿刳り",えり,"裏衿(うらえり):neckband lining
衿裏(えりうら):lining of the collar
衿刳り(えりぐり):neckline (of dress, etc.)",Not Jouyou.
"裡
sample words:
冥冥の裡",うち,冥冥の裡(めいめいのうち):unawares; before one is aware,Not Jouyou.
"襖
sample words:
襖絵
襖紙
襖越し",ふすま,"襖絵(ふすまえ):images drawn or painted on fusuma
襖紙(ふすまがみ):paper pasted over a fusuma (similar to wallpaper).
襖越し(ふすまごし):through a fusuma",Not Jouyou.
"訛
sample words:
お国訛
国訛",なまり,"お国訛(おくになまり):one's native dialect
国訛(くになまり):provincial dialect; local accent",Not Jouyou.
"贋
sample words:
贋あかしあ
贋印
贋金",にせ,"贋あかしあ(にせあかしあ):robinia pseudoacacia; black locust
贋印(にせいん):forged seal
贋金(にせがね):counterfeit money",Not Jouyou.
