Question,Answer,Comment,Instruction,Render as
"具,||グ||","tool, vessel, means, ingredients (in a dish), counter for armor, suits, sets of furniture","",Guess the meaning of the Onyomi reading,Text
"列,||レツ||","row, rank, tier, file, column, line, procession, queue","",Guess the meaning of the Onyomi reading,Text
"勉,||ベン||","serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)","",Guess the meaning of the Onyomi reading,Text
"区,||ク||","ward, district, section","",Guess the meaning of the Onyomi reading,Text
"医,||イ||","medicine, the healing art, doctor","",Guess the meaning of the Onyomi reading,Text
"号,||ゴウ||","number, item, title, pseudonym, Buddhist name","",Guess the meaning of the Onyomi reading,Text
"員,||イン||","member, number, the one in charge","",Guess the meaning of the Onyomi reading,Text
"央,||オウ||","middle","",Guess the meaning of the Onyomi reading,Text
"客,||キャク,カク||","visitor, guest, customer, client, passenger","",Guess the meaning of the Onyomi reading,Text
"対,||タイ,ツイ||","the opposite, antonym, even, equal, versus, (score of three) to (one), counter, anti, versus,pair, couple, set","",Guess the meaning of the Onyomi reading,Text
"局,||キョク||","bureau, board, office, central, post office, affair, duty, situation, conclusion","",Guess the meaning of the Onyomi reading,Text
"式,||シキ||","ceremony, rite, function, method, system, style, form, type, plan, formula, expression (in math), model, law, standard","",Guess the meaning of the Onyomi reading,Text
"帳,||チョウ||","notebook, account book, register, album, curtain dividing a room","",Guess the meaning of the Onyomi reading,Text
"庫,||コ,ク||","storehouse","",Guess the meaning of the Onyomi reading,Text
"役,||ヤク,エキ||","war, campaign, battle, expedition, exacted unpaid labor,office, post, position, appointment, duty, role, use, service, help","",Guess the meaning of the Onyomi reading,Text
"想,||ソウ,ソ||","idea, conception, thought","",Guess the meaning of the Onyomi reading,Text
"意,||イ||","mind, heart, care, liking, taste, inclination, will, intention, thought, idea, desire","",Guess the meaning of the Onyomi reading,Text
"感,||カン||","feeling, sensation, sentiment, sense, emotion, impression, intuition","",Guess the meaning of the Onyomi reading,Text
"族,||ゾク||","family, relatives, clan, tribe, race","",Guess the meaning of the Onyomi reading,Text
"昭,||ショウ||","clear, bright","",Guess the meaning of the Onyomi reading,Text
"服,||フク||","dress, costume, clothes, garment, suit, uniform","",Guess the meaning of the Onyomi reading,Text
"期,||キ,ゴ||","time, date, period, term, an age, season, session, a stage,  opportunity","",Guess the meaning of the Onyomi reading,Text
"洋,||ヨウ||","ocean, sea, channel,foreign, Western, European","",Guess the meaning of the Onyomi reading,Text
"漢,||カン||","Han (Dynasty), (old name for China), masculine suffix","",Guess the meaning of the Onyomi reading,Text
"界,||カイ||","circle, world, boundary, limits","",Guess the meaning of the Onyomi reading,Text
"発,||ハツ,ホツ||","departure, discharge (of a gun)","",Guess the meaning of the Onyomi reading,Text
"県,||ケン||","prefecture, district (in China)","",Guess the meaning of the Onyomi reading,Text
"礼,||レイ,ライ||","salutation, salute, bow, courtesy, propriety, ceremony, thanks, appreciation, remuneration, return present","",Guess the meaning of the Onyomi reading,Text
"福,||フク||","fortune, blessing, luck, wealth, food which has been offered to gods","",Guess the meaning of the Onyomi reading,Text
"秒,||ビョウ||","onesixteenth of a minute (of time, latitude, degree, etc.)","",Guess the meaning of the Onyomi reading,Text
"章,||ショウ||","chapter, composition, poem, badge, mark, sign, design","",Guess the meaning of the Onyomi reading,Text
"第,||ダイ||","residence,number (1, 2, 3, etc.)","",Guess the meaning of the Onyomi reading,Text
"級,||キュウ||","grade, class, rank, steps, decapitated head","",Guess the meaning of the Onyomi reading,Text
"詩,||シ||","poem, poetry","",Guess the meaning of the Onyomi reading,Text
"談,||ダン||","conversation, talk","",Guess the meaning of the Onyomi reading,Text
"農,||ノウ||","agriculture, farmers","",Guess the meaning of the Onyomi reading,Text
"部,||ブ||","department, bureau, section, faculty, division, class, category, part, portion, region, copy, volume, set","",Guess the meaning of the Onyomi reading,Text
"鉄,||テツ||","iron, steel, reddish black, iron blue","",Guess the meaning of the Onyomi reading,Text
"銀,||ギン||","silver","",Guess the meaning of the Onyomi reading,Text
"院,||イン||","mansion, temple, palace, hospital, school, institution, congress, exemperor","",Guess the meaning of the Onyomi reading,Text
"陽,||ヨウ||","young principle, positive, male, heaven, daytime, sun, top, movement, facing the sun, sunshine, south face of a mountain, north side of a river, pride, positive electrode","",Guess the meaning of the Onyomi reading,Text
"階,||カイ||","stair, staircase, round, step, grade, story, floor, counter for stories (in a building)","",Guess the meaning of the Onyomi reading,Text
"題,||ダイ||","subject, theme, topic, title, caption, heading, question, problem","",Guess the meaning of the Onyomi reading,Text
"駅,||エキ||","post town, stage, station","",Guess the meaning of the Onyomi reading,Text
"相,||ソウ,ショウ||","aspect, phase, physiognomy,minister of state, councilor","Kunyomi: あい = together, each other, mutually, reciprocally, fellow, emphatic vebal prefix",Guess the meaning of the Onyomi reading,Text
"商,||ショウ||","trade, merchant, quotient","Kunyomi: あきなう = sell, handle, trade in",Guess the meaning of the Onyomi reading,Text
"味,||ミ||","taste, flavor, dash, touch, tinge, counter for foods and drinks","Kunyomi: あじ,あじわう = taste, appreciate, experience,flavor, aroma, zest, experience, tinge",Guess the meaning of the Onyomi reading,Text
"遊,||ユウ,ユ||","play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree","Kunyomi: あそぶ = play, enjoy oneself, visit, take a holiday, be out of use, be unemployed, be idle, study under, go on a spree",Guess the meaning of the Onyomi reading,Text
"温,||オン||","warm, heat","Kunyomi: あたたか,あたたかい,あたたまる,あたためる = warm, heat, warm oneself, sun oneself, get warm, mild, genial, cordial",Guess the meaning of the Onyomi reading,Text
"暑,||ショ||","summer heat","Kunyomi: あつい = hot, warm, sultry",Guess the meaning of the Onyomi reading,Text
"集,||シュウ||","collection, gathering","Kunyomi: あつまる,あつめる,つどう = meet, assemble, congregate, swarm, flock or gather together, be collected, be gathered together, converge,gather, collect, focus (something on)",Guess the meaning of the Onyomi reading,Text
"油,||ユ||","oil","Kunyomi: あぶら = oil",Guess the meaning of the Onyomi reading,Text
"有,||ユウ,ウ||","possession,being, existence","Kunyomi: ある = there is, have, exist, occur, be located, be contained in, (it) measures, happen, be found, be held, consist of",Guess the meaning of the Onyomi reading,Text
"息,||ソク||","son, interest (on money)","Kunyomi: いき = breath, respiration",Guess the meaning of the Onyomi reading,Text
"急,||キュウ||","emergency, suddenness, danger, haste, steep","Kunyomi: いそぐ = hurry, hasten",Guess the meaning of the Onyomi reading,Text
"板,||ハン,バン||","board, plank, planking, plate, sheet, the stage","Kunyomi: いた = board, plank, planking, plate, sheet, the stage",Guess the meaning of the Onyomi reading,Text
"命,||メイ,ミョウ||","command, decree, destiny, life,","Kunyomi: いのち = life",Guess the meaning of the Onyomi reading,Text
"植,||ショク||","planting","Kunyomi: うえる,うわる = plant, set out, raise, sow, set type,be planted",Guess the meaning of the Onyomi reading,Text
"受,||ジュ||","receive","Kunyomi: うける,うかる = receive, accept, take, get, obtain, catch (a ball), stop (a blow), parry, answer (the phone), undergo (an operation), take (an exam), sustain (a loss), be exposed to (ridicule), face, front of, inherit, catch the public fancy,pass (an examination)",Guess the meaning of the Onyomi reading,Text
"動,||ドウ||","motion, change, confusion","Kunyomi: うごく,うごかす = move, stir, shift, shake, swing, operate, run, go, work, be touched, be influenced, waver, fluctuate, vary, change, be transferred,set in motion, inspire, rouse, influence, mobilize, deny",Guess the meaning of the Onyomi reading,Text
"打,||ダ||","striking","Kunyomi: うつ = strike, hit, beat, knock, slap, punch, thrash, smite, clap (one's hands), beat (a drum), ring (a bell), (clocks) strike, impress, touch, shoot, pound in (a nail), water, sprinkle, braid, play (checkers), till (the soil), temper (a sword), prepare (buckwheat noodles), present (a play), cast (a net), pay (earnest money)",Guess the meaning of the Onyomi reading,Text
"美,||ビ||","beauty, grace, charm","Kunyomi: うつくしい = beautiful, lovely, fine, goodlooking, picturesque, sweet (voice), noble, pure",Guess the meaning of the Onyomi reading,Text
"写,||シャ||","be photographed, be projected (on a screen), (light or shadows) fall on","Kunyomi: うつす,うつる = be photographed, be projected (on a screen), (light or shadows) fall on,copy, transcribe, duplicate, reproduce, trace, describe, picture, photograph",Guess the meaning of the Onyomi reading,Text
"重,||ジュウ,チョウ||","nest of boxes","Kunyomi: え,おもい,かさねる,かさなる = pile up, heap up, add, repeat,be piled, lie on one another,heavy, massive, serious, important, severe, oppressed,double,fold, ply",Guess the meaning of the Onyomi reading,Text
"追,||ツイ||","drive away, chase, drive (cattle), follow, persue (pleasure)","Kunyomi: おう = drive away, chase, drive (cattle), follow, persue (pleasure)",Guess the meaning of the Onyomi reading,Text
"起,||キ||","get up, rise, awake, occur, (a fire) is kindled","Kunyomi: おきる,おこる,おこす = get up, rise, awake, occur, (a fire) is kindled, raise up, set up, pick up (someone), open, begin, promote, organize, generate, get sick, awaken, establish, plow, kindle (a fire), happen, break out, originate in, rise, flourish, spring up, be produced, have an attack of",Guess the meaning of the Onyomi reading,Text
"送,||ソウ||","sending","Kunyomi: おくる = send, ship, transmit, remit, see off, see home, escort, spend (one's) time, live (a life), add",Guess the meaning of the Onyomi reading,Text
"落,||ラク||","fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be ca","Kunyomi: おちる,おとす = fall, drop, come down, go down, drip, collapse, cave in, sink, fail (in exams), be missing, come off, come out, flee, lose popularity, abate, flow into, be inferior, fall unconscious, fade, be captured, be carried away by,let fall, throw down, throw (a shadow), miss (a ball), fumble, lose, capture, omit, degrade, depreciate, detract from, decrease, make worse, drive away, exorcise, leave behind, knock down (an article), cause abortion, entrap, end (a story) with a punch, remove (stains)",Guess the meaning of the Onyomi reading,Text
"面,||メン||","face features, mask, face guard, surface, plane, side, facet, aspect, phase, corner (of a board), page","Kunyomi: おも,おもて,つら = face, honor, reputation,surface",Guess the meaning of the Onyomi reading,Text
"表,||ヒョウ||","table, schedule, diagram, chart, list","Kunyomi: おもて,あらわす,あらわれる = express, show, manifest,appear, emerge, come in sight, show up, be revealed, be discovered, be mentioned, become famous,surface, right side, face, exterior, outside, front, the street, mat covers, head (of a coin), first half (of an inning)",Guess the meaning of the Onyomi reading,Text
"泳,||エイ||","swim, totter, keep afloat, get along","Kunyomi: およぐ = swim, totter, keep afloat, get along",Guess the meaning of the Onyomi reading,Text
"終,||シュウ||","end","Kunyomi: おわる,おえる = end, terminate, adjourn, be over, die,finish, complete",Guess the meaning of the Onyomi reading,Text
"返,||ヘン||","answer","Kunyomi: かえす,かえる = go back, return to former employer, (colors) fade,return, give back, repay, put back, overturn, requite (favors), take vengeance, turn around, answer, regurgitate",Guess the meaning of the Onyomi reading,Text
"係,||ケイ||","duty, person in charge","Kunyomi: かかる,かかり = duty, person in charge, is the work of",Guess the meaning of the Onyomi reading,Text
"勝,||ショウ||","victory, beauty spot","Kunyomi: かつ,まさる = win, prevail, predominate, surpass,excel, surpass, outrival",Guess the meaning of the Onyomi reading,Text
"悲,||ヒ||","grieve, be sad, deplore, mourn for, regret","Kunyomi: かなしい,かなしむ = grieve, be sad, deplore, mourn for, regret,sad, pathetic, plaintive",Guess the meaning of the Onyomi reading,Text
"神,||シン,ジン||","god, deity, mind, soul","Kunyomi: かみ,かん,こう = God, god, Allah",Guess the meaning of the Onyomi reading,Text
"軽,||ケイ||","light, trifling, unimportant, simple, easy, plain or light (meal), undignified","Kunyomi: かるい,かろやか = light, trifling, unimportant, simple, easy, plain or light (meal), undignified",Guess the meaning of the Onyomi reading,Text
"皮,||ヒ||","skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream","Kunyomi: かわ = skin, hide, leather, fur, pelt, bark, peeling, husk, shell, film, cream",Guess the meaning of the Onyomi reading,Text
"代,||ダイ,タイ||","period, age, generation, charge, rate, fee, cost, price","Kunyomi: かわる,かえる,よ,しろ = world, society, public, life, existence, career, lifetime, age, era, generation, times, reign,change, turn, convert, exchange, renew, substitute, replace,relieve,price, substitution",Guess the meaning of the Onyomi reading,Text
"消,||ショウ||","extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions)","Kunyomi: きえる,けす = extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions),be extinguished, melt away, disappear, die out, wear away, burst (as a bubble)",Guess the meaning of the Onyomi reading,Text
"岸,||ガン||","bank, shore, coast, brink","Kunyomi: きし = bank, shore, coast, brink",Guess the meaning of the Onyomi reading,Text
"君,||クン||","mister (familiar)","Kunyomi: きみ = you (familiar), ruler",Guess the meaning of the Onyomi reading,Text
"決,||ケツ||","decision, vote","Kunyomi: きめる,きまる = fix, decide, agree upon, appoint, choose, resolve, be decided, be settled, be arranged, be certain to, be doomed to",Guess the meaning of the Onyomi reading,Text
"着,||チャク,ジャク||","arrival, finish (in a race), race counter","Kunyomi: きる,きせる,つく,つける = put on, wear,clothe, dress, cover, plate, coat, gild, veneer, blame for, impute a crime to,arrive at, reach, attain to",Guess the meaning of the Onyomi reading,Text
"究,||キュウ||","investigate thoroly, master, carry to extremes","Kunyomi: きわめる = investigate thoroly, master, carry to extremes",Guess the meaning of the Onyomi reading,Text
"薬,||ヤク||","medicine","Kunyomi: くすり = medicine, glaze, enamel, chemical, gunpower, benefit",Guess the meaning of the Onyomi reading,Text
"配,||ハイ||","distribute, spouse, exile, rationing","Kunyomi: くばる = distribute, serve (food), allocate, keep (your eyes) on",Guess the meaning of the Onyomi reading,Text
"暗,||アン||","dark","Kunyomi: くらい = dark, gloomy, somber, dim, faint, ignorant",Guess the meaning of the Onyomi reading,Text
"苦,||ク||","suffering, trial, worry, trouble, hardship, difficulty, toil","Kunyomi: くるしい,くるしむ,くるしめる,にがい,にがる = suffer, groan, be troubled, be worried, be perplexed, strive, try hard, torment, harass, worry, persecute, inflict pain, feel bitter, scowl, painful, distressing, embarrassing, difficult, bitter, straitened, farfetched, still (climb), agony, trouble, distress, mortification",Guess the meaning of the Onyomi reading,Text
"氷,||ヒョウ||","freeze, be frozen over, congeal","Kunyomi: こおり,ひ = ice, shaved ice,hail",Guess the meaning of the Onyomi reading,Text
"事,||ジ,ズ||","thing, matter","Kunyomi: こと = thing, matter, fact, circumstances, business, reason, experience",Guess the meaning of the Onyomi reading,Text
"転,||テン||","turn, remove, change","Kunyomi: ころがる,ころげる,ころがす,ころぶ = roll over, tumble, lie down (on the lawn), be convulsed (with laughter),knock down,fall down",Guess the meaning of the Onyomi reading,Text
"幸,||コウ||","happiness, fortune","Kunyomi: さいわい,さち,しあわせ = happiness, blessing, good fortune,mercy",Guess the meaning of the Onyomi reading,Text
"坂,||ハン||","incline, slope, hill","Kunyomi: さか = incline, slope, hill",Guess the meaning of the Onyomi reading,Text
"酒,||シュ||","sake, rice wine, alcoholic liquor","Kunyomi: さけ,さか = sake, rice wine, alcoholic liquor",Guess the meaning of the Onyomi reading,Text
"定,||テイ,ジョウ||","deciding,be decided, be settled, quiet down","Kunyomi: さだめる,さだまる,さだか = be decided, be settled, quiet down,establish, lay down, stipulate, decide, determine, appoint, set (a date), pacify,sure, positive, accurate, reliable, sound, firm, clear, evident, genuine, able, competent, sober, sane, I think, if I remember right",Guess the meaning of the Onyomi reading,Text
"様,||ヨウ||","way, manner, method, kind, class, (to that) effect","Kunyomi: さま = situation, circumstances, condition,Mr., Mrs., Messrs., Mme., Miss, Master",Guess the meaning of the Onyomi reading,Text
"寒,||カン||","midwinter, coldest season","Kunyomi: さむい = cold, chilly",Guess the meaning of the Onyomi reading,Text
"去,||キョ,コ||","leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce","Kunyomi: さる = leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce",Guess the meaning of the Onyomi reading,Text
"路,||ロ||","road, route, path","Kunyomi: じ = route, road, distance",Guess the meaning of the Onyomi reading,Text
"品,||ヒン||","refinement, dignity, article","Kunyomi: しな = article, goods, thing, quality, brand, kind, type, ways, conditions, character",Guess the meaning of the Onyomi reading,Text
"死,||シ||","death","Kunyomi: しぬ = die",Guess the meaning of the Onyomi reading,Text
"島,||トウ||","island","Kunyomi: しま = island",Guess the meaning of the Onyomi reading,Text
"調,||チョウ||","tune, tone, meter, key (in music), style of writing, tax in kind","Kunyomi: しらべる,ととのう,ととのえる = test, examine, investigate, survey, check up, inspect, overhaul, search for, look up (a word), refer to (a book), interrogate, correct (papers), play (on an instrument),prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled",Guess the meaning of the Onyomi reading,Text
"州,||シュウ||","province, state, continent","Kunyomi: す = sandbar, shallows",Guess the meaning of the Onyomi reading,Text
"進,||シン||","advancing","Kunyomi: すすむ,すすめる = advance, proceed, progress, be promoted, be in an advanced stage, (watches) gain, feel like (doing),move forward, set (watches) ahead, promote, elevate, stimulate, speed up, present",Guess the meaning of the Onyomi reading,Text
"炭,||タン||","charcoal, coal","Kunyomi: すみ = charcoal",Guess the meaning of the Onyomi reading,Text
"住,||ジュウ||","dwelling, living","Kunyomi: すむ,すまう = live, reside, inhabit",Guess the meaning of the Onyomi reading,Text
"注,||チュウ||","notes, comment, N.B.","Kunyomi: そそぐ = pour into, pour on, irrigate, sprinkle, shed (tears),(rain) falls, flow into, pay attention to, concentrate on",Guess the meaning of the Onyomi reading,Text
"育,||イク||","be raised, be brought up, grow, grow up","Kunyomi: そだつ,そだてる,はぐくむ = be raised, be brought up, grow, grow up, raise, rear, bring up",Guess the meaning of the Onyomi reading,Text
"反,||ハン,ホン,タン||","antithesis, opposite, antagonism, anti,roll of cloth (c,10yds.), .245 acres, 300 tsubo","Kunyomi: そる,そらす = warp, curve, lean backward,bend, warp",Guess the meaning of the Onyomi reading,Text
"平,||ヘイ,ビョウ||","level, peaceful","Kunyomi: たいら,ひら = flat, smooth, calm, a plain, sitting tailor fashion,earnestly, humbly,common, ordinary",Guess the meaning of the Onyomi reading,Text
"助,||ジョ||","help, rescue","Kunyomi: たすける,たすかる,すけ = be saved, be rescued, survive, be helpful,help, save, rescue, give relief to, spare (life), reinforce, promote, abet,assistance",Guess the meaning of the Onyomi reading,Text
"旅,||リョ||","journey, go around","Kunyomi: たび = journey",Guess the meaning of the Onyomi reading,Text
"度,||ド,ト,タク||","degree, extent, measure, limit, a time, graduation, scale, composure,save, redeem, reclaim","Kunyomi: たび = time, occasion, repetition",Guess the meaning of the Onyomi reading,Text
"球,||キュウ||","globe, sphere, ball, bulb, (radio) tube","Kunyomi: たま = ball, bulb, bowl, sphere",Guess the meaning of the Onyomi reading,Text
"血,||ケツ||","blood","Kunyomi: ち = blood, consanguinity",Guess the meaning of the Onyomi reading,Text
"使,||シ||","use, messenger","Kunyomi: つかう = use, handle, manipulate, employ, need, want, spend, consume, speak (English), practice (fencing), take (one's lunch), circulate (bad money)",Guess the meaning of the Onyomi reading,Text
"仕,||シ,ジ||","official, civil service","Kunyomi: つかえる = serve, work for",Guess the meaning of the Onyomi reading,Text
"次,||ジ,シ||","order, sequence, times, next, below","Kunyomi: つぐ,つぎ = rank next to, come later,next, stage station, stage",Guess the meaning of the Onyomi reading,Text
"問,||モン||","question, problem, subject, discussion","Kunyomi: とう,とい,とん = ask, question, inquire, accuse,Inquiry",Guess the meaning of the Onyomi reading,Text
"研,||ケン||","sharpen, grind, scour, hone, polish, wash (rice)","Kunyomi: とぐ = sharpen, grind, scour, hone, polish, wash (rice)",Guess the meaning of the Onyomi reading,Text
"所,||ショ||","place","Kunyomi: ところ = place, spot, scene, site, seat, locality, district, room, distance, address, point, feature, passage (in a book), part, thing, time, moment, extent, matter of course",Guess the meaning of the Onyomi reading,Text
"整,||セイ||","arranging","Kunyomi: ととのえる,ととのう = prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled",Guess the meaning of the Onyomi reading,Text
"取,||シュ||","take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, admi","Kunyomi: とる = take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, require, reserve (rooms), subscribe to, press (a point home), take (a picture), possess",Guess the meaning of the Onyomi reading,Text
"流,||リュウ,ル||","current, counter for flags","Kunyomi: ながれる,ながす = flow, trickle, ooze, drain, run down, be washed away, float, drift, wander, be forfeited, be foreclosed, lapse, incline to, be swayed by, (years) pass,dash, pour, sluice, let run out, flush, set adrift, spill, shed (tears), wash away, wash off, forfeit, foreclose, exile, cruise (taxis)",Guess the meaning of the Onyomi reading,Text
"投,||トウ||","throw","Kunyomi: なげる = throw, hurl, give up, sell at a loss",Guess the meaning of the Onyomi reading,Text
"波,||ハ||","wave","Kunyomi: なみ = wave, billows",Guess the meaning of the Onyomi reading,Text
"習,||シュウ||","learn, be taught, take lessons, practice","Kunyomi: ならう = learn, be taught, take lessons, practice",Guess the meaning of the Onyomi reading,Text
"荷,||カ||","shoulderpole load","Kunyomi: に = load, baggage, freight, cargo, burden",Guess the meaning of the Onyomi reading,Text
"庭,||テイ||","yard, courtyard, garden","Kunyomi: にわ = yard, courtyard, garden",Guess the meaning of the Onyomi reading,Text
"主,||シュ,ス||","Lord, lord, master, employer, aim, main thing","Kunyomi: ぬし,おも = owner, master, husband, lover, a god, you,main",Guess the meaning of the Onyomi reading,Text
"根,||コン||","root (of a plant), root, radical (in science and math), stamina","Kunyomi: ね = root, base (of a hill), head (of a boil), origin, foundation, peak",Guess the meaning of the Onyomi reading,Text
"練,||レン||","gloss, soften, train, drill, polish, refine","Kunyomi: ねる = gloss, soften, train, drill, polish, refine",Guess the meaning of the Onyomi reading,Text
"登,||トウ,ト||","rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda)","Kunyomi: のぼる = rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda)",Guess the meaning of the Onyomi reading,Text
"飲,||イン||","drinking, feast","Kunyomi: のむ = drink, taste, take, swallow, devour, smoke, conceal (a weapon), accept (an idea), despise",Guess the meaning of the Onyomi reading,Text
"乗,||ジョウ||","power (in math), multiplication, record, vehicle, vehicle counter","Kunyomi: のる,のせる = ride, board, mount, get up on, spread (paints), be taken in, share in, join, be found in (a dictionary), feel like doing, be mentioned in, be in harmony with,place, put, lay, set, let (one) take part, impose on, record, mention",Guess the meaning of the Onyomi reading,Text
"葉,||ヨウ||","leaf, plane, lobe, counter for flat things","Kunyomi: は = leaf, foliage, needle, blade, spear, frond",Guess the meaning of the Onyomi reading,Text
"歯,||シ||","tooth, age","Kunyomi: は = tooth, cog, dent",Guess the meaning of the Onyomi reading,Text
"化,||カ,ケ||","influence, bewitch, enchant, confuse, delude","Kunyomi: ばける,ばかす = bewitch, enchant, confuse, delude, appear in disguise",Guess the meaning of the Onyomi reading,Text
"運,||ウン||","destiny, fate, lot, fortune, luck","Kunyomi: はこぶ = transport, carry, progress, advance",Guess the meaning of the Onyomi reading,Text
"橋,||キョウ||","bridge","Kunyomi: はし = bridge",Guess the meaning of the Onyomi reading,Text
"始,||シ||","beginning","Kunyomi: はじめる,はじまる = begin, start, open, date from, (season) sets in, arise, break out, originate in,begin, open, start, originate, inaugurate, initiate",Guess the meaning of the Onyomi reading,Text
"柱,||チュウ||","cylinder, supports for strings on a lute, pillar, post","Kunyomi: はしら = pillar, column, post, pole, support, prop, stay, sole support, counter for Shinto gods",Guess the meaning of the Onyomi reading,Text
"鼻,||ビ||","nasal","Kunyomi: はな = nose, snout, muzzle",Guess the meaning of the Onyomi reading,Text
"放,||ホウ||","set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish","Kunyomi: はなす,はなつ,はなれる,ほうる = set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish,let go, disengage, liberate,free oneself from,throw, hurl, toss, give up, neglect, let alone",Guess the meaning of the Onyomi reading,Text
"速,||ソク||","speedy, prompt, swift","Kunyomi: はやい,はやめる,はやまる,すみやか = speedy, prompt, swift,hasten, precipitate, accelerate, expedite, advance (the date)",Guess the meaning of the Onyomi reading,Text
"羊,||ヨウ||","sheep","Kunyomi: ひつじ = sheep",Guess the meaning of the Onyomi reading,Text
"等,||トウ||","class, grade, degree","Kunyomi: ひとしい = equal, similar, alike, equivalent",Guess the meaning of the Onyomi reading,Text
"開,||カイ||","opening","Kunyomi: ひらく,ひらける,あく,あける = open, unfold, unroll, uncover, unpack, untie, unseal, establish, clear (land), pioneer, clear the way, convene, enlighten ( a country), bloom, differ, have a margin, widen (the space between), become civilized, become modernized, become sensible, be opened to traffic, feel relief, be open, grow, develop (a town), start, commence, become vacant, become empty, be disengaged, be free, empty, vacate, leave (a space), clear (the table), make (a hole), reserve (a seat), stay away from, dawn, end, expire, be over, begin",Guess the meaning of the Onyomi reading,Text
"拾,||シュウ,ジュウ||","ten","Kunyomi: ひろう = pick up, gather, find, set (type), go on foot",Guess the meaning of the Onyomi reading,Text
"笛,||テキ||","flute","Kunyomi: ふえ = flute, pipe, clarinet, whistle, fife, pitch pipe, bagpipe, piccolo",Guess the meaning of the Onyomi reading,Text
"深,||シン||","deep","Kunyomi: ふかい,ふかまる,ふかめる = deep, thick, dense, profound, intense, intimate,deepen, heighten, intensity, strengthen",Guess the meaning of the Onyomi reading,Text
"筆,||ヒツ||","writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work","Kunyomi: ふで = writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work",Guess the meaning of the Onyomi reading,Text
"他,||タ||","another, the other, others, another thing, the rest, another place","Kunyomi: ほか = some other place, outside, the rest",Guess the meaning of the Onyomi reading,Text
"真,||シン||","truth, reality, genuineness, Buddhist sect originating in the thirteenth century","Kunyomi: ま = just, right, due (east), pure, genuine, true",Guess the meaning of the Onyomi reading,Text
"曲,||キョク||","music, tone, melody, composition, fault","Kunyomi: まがる,まげる = bend, curve, swerve, be crooked, turn, be awry, be perverse, lean, decline, bow, distort, depart from (principles), pawn",Guess the meaning of the Onyomi reading,Text
"負,||フ||","negative, minus, minus sign","Kunyomi: まける,まかす,おう = be defeated, get the worst of it, be overcome with, yield to, be inferior to, lower the price, be poisoned with lacquer,overcome, outrival, defeat,bear, carry on the back, owe, assume, bear (a responsibility), be accused of, sustain (an injury)",Guess the meaning of the Onyomi reading,Text
"待,||タイ||","waiting","Kunyomi: まつ = wait, wait for, expect, watch for, depend on, treat, deal with",Guess the meaning of the Onyomi reading,Text
"全,||ゼン||","all","Kunyomi: まったく,すべて = entirely, completely, wholly, perfectly, truly, indeed.",Guess the meaning of the Onyomi reading,Text
"祭,||サイ||","offer prayers, celebrate, deify, enshrine, worship","Kunyomi: まつる,まつり = offer prayers, celebrate, deify, enshrine, worship,festival, feast",Guess the meaning of the Onyomi reading,Text
"豆,||トウ,ズ||","beans, peas, pulse","Kunyomi: まめ = beans, peas, pulse",Guess the meaning of the Onyomi reading,Text
"守,||シュ,ス||","defend, protect, keep, observe, obey, abide by, stick to, be true to","Kunyomi: まもる,もり = defend, protect, keep, observe, obey, abide by, stick to, be true to,nursemaid, baby sitter, baby sitting, (lighthouse) keeper",Guess the meaning of the Onyomi reading,Text
