question,answer,comment,instruction
"杉
sample words:
あめりか杉
杉花粉
杉戸",すぎ,"杉:cryptomeria, sugi, Japan cedar
あめりか杉(あめりかすぎ):redwood
杉花粉(すぎかふん):cedar pollen
杉戸(すぎど):door made of cedar",Jouyou. JLPT : N1
"枠
sample words:
切取り枠
木枠
社会人枠",わく,"枠:frame, framework; reel, spindle, spool; rim, box .
切取り枠(きりとりわく):clip rectangle
木枠(きわく):wooden pallet; wooden crate; wooden frame
社会人枠(しゃかいじんわく):special consideration for non-traditional (older).",Jouyou. JLPT : N1
"柄
sample words:
柄振
長柄
箕作柄長提灯鮟鱇",え,"柄:handle, crank, grip, hilt, shaft, knob, spoke (of..
柄振(えぶり):small noh accessory; farming implement
長柄(ながえ):long handle; long-handled spear; long shaft
箕作柄長提灯鮟鱇(みつくりえながちょうちんあんこう):triplewart seadevil (Cryptopsaras couesii)",Jouyou. JLPT : N1
"柄
sample words:
絵柄
柄にもない
だいや柄",がら,"柄:handle, crank, grip, hilt, shaft, knob, spoke (of..
絵柄(えがら):pattern; design
柄にもない(がらにもない):unlike one; out of character
だいや柄(だいやがら):diamond-pattern",Jouyou. JLPT : N1
"柳
sample words:
行李柳
誹風柳多留
柳下駄",やなぎ,"柳:willow
行李柳(こりやなぎ):Salix koriyanagi (species of willow)
誹風柳多留(はいふうやなぎだる):The Willow Barrel (collection of Edo-period senry.
柳下駄(やなぎげた):low geta made of willow",Jouyou. JLPT : N1
"桃
sample words:
垂れ桃
酢桃
桃割れ",もも,"桃:peach
垂れ桃(しだれもも):weeping peach (Prunus persica var. pendula)
酢桃(すもも):Chinese plum; Japanese plum (Prunus salicina)
桃割れ(ももわれ):hairstyle of Meiji and Taisho era, featuring a bu.",Jouyou. JLPT : N1
"桑
sample words:
桑摘み
桑葉
桑葉末",くわ,"桑:mulberry
桑摘み(くわつみ):mulberry-leaf pickers; picking mulberry leaves
桑葉(くわば):mulberry leaf
桑葉末(くわばまつ):mulberry leaf powder",Jouyou. JLPT : N1
"梨
sample words:
台湾犬梨
梨地
梨の実",なし,"梨:pear; pear tree
台湾犬梨(たいわんいぬなし):evergreen pear (Pyrus kawakamii)
梨地(なしじ):lacquering technique using gold or silver powder .
梨の実(なしのみ):pear",Jouyou. JLPT : N1
"棚
sample words:
棚田
棚にあげる
棚へ上げる",たな,"棚:shelf, ledge, rack, mount, mantelpiece; trellis, .
棚田(たなだ):terraced rice fields
棚にあげる(たなにあげる):to pay no attention to; to pretend not to see; to..
棚へ上げる(たなへあげる):to play innocent; to be blind to one's shortcomin.",Jouyou. JLPT : N1
"棟
sample words:
隅棟
一棟
一棟借り",むね,"棟:ridge, ridgepole; counter for buildings
隅棟(すみむね):hip (of roof)
一棟(ひとむね):one house; the same house
一棟借り(ひとむねがり):wholesale lease (on a building)",Jouyou. JLPT : N1
"槽
sample words:
木槽
馬槽
木槽天秤搾り",ふね,"槽:tub, tank, vat
木槽(きぶね):wooden vat (esp. for sake brewing); wooden tank
馬槽(まぶね):horse trough
木槽天秤搾り(きぶねてんびんしぼり):(sake) brewed in wooden vats, squeezed out by wei.",Jouyou. JLPT : N1
"殻
sample words:
空き殻
苧殻
殻を閉ざす",から,"殻:husk, hull, nutshell; cast-off skin; tofu refuse;.
空き殻(あきがら):empty shell
苧殻(おがら):hemp reed; hemp stalk
殻を閉ざす(からをとざす):to close up like an oyster; to retire into one's .",Jouyou. JLPT : N1
"汁
sample words:
汁気
すまし汁
どじょう汁",しる,"汁:juice; sap; soup, broth; gravy; pus
汁気(しるけ):juice
すまし汁(すましじる):clear soup
どじょう汁(どじょうじる):loach soup",Jouyou. JLPT : N1
"江
sample words:
江戸
江戸絵
江戸絵図",え,"江:inlet, bay
江戸(えど):Edo (shogunate capital, now Tokyo); Yedo
江戸絵(えどえ):Edo-made ukiyo-e
江戸絵図(えどえず):map of Edo",Jouyou. JLPT : N1
"沖
sample words:
沖釣
沖縄
沖縄香ばし",おき,"沖:offing, open sea
沖釣(おきづり):offshore fishing
沖縄(おきなわ):Okinawa (city, prefecture)
沖縄香ばし(おきなわこうばし):Lindera communis (species of spicebush)",Jouyou. JLPT : N1
"沙
sample words:
沙子",すな,"沙:sand
沙子(すなご):gold dust; sand; grit; silver dust",Jouyou. JLPT : N1
"沢
sample words:
沢紫陽花
沢地
沢辺",さわ,"沢:swamp, marsh, dale, valley
沢紫陽花(さわあじさい):tea-of-heaven (Hydrangea macrophylla subsp. serra.
沢地(さわち):marshy land
沢辺(さわべ):edge of a swamp",Jouyou. JLPT : N1
"沼
sample words:
田沼時代
沼落ち
沼田",ぬま,"沼:swamp, bog, pond, lake
田沼時代(たぬまじだい):Tanuma period (1767-1786)
沼落ち(ぬまおち):becoming addicted to; becoming obsessed with (a T..
沼田(ぬまた):marshy rice field or paddy",Jouyou. JLPT : N1
"洞
sample words:
洞窟熊
洞井守
溶岩洞穴",ほら,"洞:cave, den, excavation
洞窟熊(ほらあなぐま):cave bear (extinct, Ursus spelaeus)
洞井守(ほらいもり):olm (Proteus anguinus)
溶岩洞穴(ようがんほらあな):lava cave",Jouyou. JLPT : N1
"浜
sample words:
浜っ子
浜べ
浜辺葡萄",はま,"浜:beach, seashore; fishing village
浜っ子(はまっこ):native of Yokohama
浜べ(はまべ):beach; foreshore
浜辺葡萄(はまべぶどう):baygrape; sea grape (Coccoloba uvifera)",Jouyou. JLPT : N1
"浦
sample words:
浦路
浦島草
浦辺",うら,"浦:creek, inlet; bay, gulf; beach, seacoast
浦路(うらじ):coastal road
浦島草(うらしまそう):Arisaema urashima (species of cobra lily)
浦辺(うらべ):seacoast",Jouyou. JLPT : N1
"渦
sample words:
渦糸
渦潮
渦巻く",うず,"渦:eddy, whirlpool, vortex
渦糸(うずいと):vortex line; vortex filament
渦潮(うずしお):whirling tides
渦巻く(うずまく):to swirl; to surge; to sweep; to eddy; to curl (s..",Jouyou. JLPT : N1
"溝
sample words:
畝溝
大葉溝酸漿
き溝",みぞ,"溝:ditch, gutter, drain; groove, slot; gulf, gap
畝溝(うねみぞ):furrow ridges
大葉溝酸漿(おおばみぞほおずき):plant native to eastern Russia and Hokkaido (Mimu.
き溝(きみぞ):keyway",Jouyou. JLPT : N1
"滝
sample words:
雄滝
小滝
滝に打たれる",たき,"滝:waterfall; rapids, cascade
雄滝(おだき):greater waterfall (of the two)
小滝(こだき):small waterfall; cascade
滝に打たれる(たきにうたれる):to stand under a waterfall (as spiritual training.",Jouyou. JLPT : N1
"漆
sample words:
漆絵
漆塗り",うるし,"漆:lacquer, varnish
漆絵(うるしえ):a lacquer painting
漆塗り(うるしぬり):lacquering; lacquer ware",Jouyou. JLPT : N1
"瀬
sample words:
五十瀬
浮かぶ瀬
潮瀬",せ,"瀬:current, torrent, rapids, shallows, shoal
五十瀬(いせ):many rapids; many torrents
浮かぶ瀬(うかぶせ):lucky break; chance; opportunity
潮瀬(しおせ):sea current",Jouyou. JLPT : N1
"炎
sample words:
氷と炎の歌
嫉妬の炎
瞋恚の炎",ほのお,"炎:flame, blaze
氷と炎の歌(こおりとほのおのうた):A Song of Ice and Fire (series of fantasy novels .
嫉妬の炎(しっとのほのお):flames of jealousy
瞋恚の炎(しんいのほのお):flames of rage; intense antipathy (like a blazing.",Jouyou. JLPT : N1
"為
sample words:
その為
誰が為に
為にする",ため,"為:change; be of use; reach to
その為(そのため):hence; for that reason
誰が為に(たがために):for whom
為にする(ためにする):to have an axe to grind; to have an ulterior moti.",Jouyou. JLPT : N1
"熊
sample words:
あめりか熊
熊狩り
熊啄木鳥",くま,"熊:bear
あめりか熊(あめりかぐま):American black bear (Ursus americanus)
熊狩り(くまがり):bear hunting
熊啄木鳥(くまげら):black woodpecker (Dryocopus martius)",Jouyou. JLPT : N1
"狩
sample words:
狩子
狩り込み
狩り小屋",かり,"狩:hunt. hunting; raiding; gathering (mushrooms); vi.
狩子(かりこ):beater (on a hunt)
狩り込み(かりこみ):roundup
狩り小屋(かりごや):hunting lodge",Jouyou. JLPT : N1
"猶
sample words:
猶あらじ
猶も
猶良い",なお,"猶:further, furthermore, still, still more, yet; jus.
猶あらじ(なおあらじ):shall not finish like this; must not be concluded.
猶も(なおも):as ever; still (continuing); further
猶良い(なおよい):even better; still better",Jouyou. JLPT : N1
"猿
sample words:
お猿さん
こいば吠猿
虚仮猿",さる,"猿:monkey, ape; minic; sly person; door bolt; fasten.
お猿さん(おさるさん):monkey
こいば吠猿(こいばほえざる):Coiba Island howler (Alouatta coibensis)
虚仮猿(こけざる):foolish monkey",Jouyou. JLPT : N1
"獣
sample words:
獣の数字
獣偏
獣道",けもの,"獣:animal, beast
獣の数字(けもののすうじ):666; Number of the Beast
獣偏(けものへん):kanji 'dog' or 'animal' radical at left
獣道(けものみち):game trail; animal trail",Jouyou. JLPT : N1
"珠
sample words:
掌中の珠
珠貝
珠に瑕",たま,"珠:gem, jewel
掌中の珠(しょうちゅうのたま):one's jewel; apple of one's eye
珠貝(たまがい):moon snail (Naticidae spp.); Marten's pearl oyste..
珠に瑕(たまにきず):only trouble; only fault; small flaw in otherwise.",Jouyou. JLPT : N1
"琴
sample words:
小琴
琴柱
須磨琴",こと,"琴:long horizontal Japanese harp, a koto; lyre
小琴(おごと):koto (usu. small)
琴柱(ことじ):bridge of a koto
須磨琴(すまごと):single-stringed Japanese zither",Jouyou. JLPT : N1
"癖
sample words:
癖毛
癖して
癖のある",くせ,"癖:habit, peculiality, vice, trait, fault; curl, kin.
癖毛(くせげ):frizzy hair; unruly hair; curly hair; kinky hair
癖して(くせして):in spite of; when; and yet; though
癖のある(くせのある):quirky; idiosyncratic",Jouyou. JLPT : N1
"盾
sample words:
盾座
盾つく
盾に取る",たて,"盾:shield, buckler, escutcheon; pretext
盾座(たてざ):Scutum (constellation); the Shield
盾つく(たてつく):to resist; to defy; to rebel against; to disobey;.
盾に取る(たてにとる):to use as a shield; to use as grounds (for); to s..",Jouyou. JLPT : N1
"眉
sample words:
描き眉
美眉
眉かっと",まゆ,"眉:eyebrow
描き眉(かきまゆ):pencilled eyebrows; painted eyebrows
美眉(びまゆ):beautiful eyebrows
眉かっと(まゆかっと):eyebrow trimming",Jouyou. JLPT : N1
"瞳
sample words:
瞳を凝らす
君の瞳に乾杯",ひとみ,"瞳:pupil of the eye
瞳を凝らす(ひとみをこらす):to strain one's eyes; to stare
君の瞳に乾杯(きみのひとみにかんぱい):here's looking at you, kid; cheers to your eyes",Jouyou. JLPT : N1
"礎
sample words:
礎を築く",いしずえ,"礎:foundation stone, cornerstone
礎を築く(いしずえをきずく):to lay the foundation (for)",Jouyou. JLPT : N1
"禍
sample words:
口は禍の元
口は禍の門
禍する",わざわい,"禍:calamity, misfortune
口は禍の元(くちはわざわいのもと):words can lead to disaster; the more you open you..
口は禍の門(くちはわざわいのもん):the more you open your mouth the more likely you ..
禍する(わざわいする):to be one's ruin; to bring about a bad outcome; t..",Jouyou. JLPT : N1
"稲
sample words:
あふりか稲
稲科
稲げのむ",いね,"稲:rice plant
あふりか稲(あふりかいね):African rice (Oryza glaberrima)
稲科(いねか):Gramineae; Poaceae (family comprising the true gr.
稲げのむ(いねげのむ):rice genome",Jouyou. JLPT : N1
"穂
sample words:
花穂
高千穂大学
垂り穂",ほ,"穂:ear, head (of grain); crest (of waves)
花穂(かほ):spike
高千穂大学(たかちほだいがく):Takachiho University
垂り穂(たりほ):drooping ears (of grain)",Jouyou. JLPT : N1
"窯
sample words:
石窯ぴざ
窯出し
窯場",かま,"窯:kiln, oven, furnace, stove
石窯ぴざ(いしがまぴざ):brick-oven pizza; wood-fired pizza
窯出し(かまだし):removing pots from kiln
窯場(かまば):kiln-equipped pottery workshop",Jouyou. JLPT : N1
"竜
sample words:
竜頭
竜の落し子
竜の口",たつ,"竜:dragon
竜頭(たつがしら):something in the shape of a dragon's head (esp. a.
竜の落し子(たつのおとしご):seahorse; sea horse
竜の口(たつのくち):gutter spout; dragon-head gargoyle",Jouyou. JLPT : N1
"端
sample words:
上り端
出端
出端を折る",はな,"端:end, tip; edge, border, one side; corner; beginni.
上り端(あがりはな):entrance (i.e. of a Japanese house); start of a r.
出端(ではな):start; outset; beginning; (on the) point of going..
出端を折る(ではなをおる):to take the wind out of someone's sails; to kill .",Jouyou. JLPT : N1
"端
sample words:
崖端歩き
端から
端からみる",はた,"端:end, tip; edge, border, one side; corner; beginni.
崖端歩き(がけばたあるき):taking unnecessary risks; precipice walking
端から(はたから):from outside; from the side
端からみる(はたからみる):to be seen from the point of view of an onlooker",Jouyou. JLPT : N1
"端
sample words:
端居
端っこ
端なくも",はし,"端:end, tip; edge, border, one side; corner; beginni.
端居(はしい):sitting on a veranda
端っこ(はしっこ):edge; end; tip
端なくも(はしなくも):unexpectedly; by chance or accident",Jouyou. JLPT : N1
"粋
sample words:
粋がる
粋ぶる
不粋",いき,"粋:chic, style
粋がる(いきがる):to put on airs; to try to appear smart; to act br.
粋ぶる(いきぶる):to be pretentious; to act brave; to put on airs; .
不粋(ぶいき):unrefined; vulgar",Jouyou. JLPT : N1
"紫
sample words:
江戸紫
濃紫
紫がかった",むらさき,"紫:purple, violet; soy sauce
江戸紫(えどむらさき):royal purple; bluish-violet
濃紫(こむらさき):dark purple
紫がかった(むらさきがかった):purply; purplish; tinged with purple",Jouyou. JLPT : N1
"綱
sample words:
井戸綱
綱締め
綱麻",つな,"綱:rope, cord, string, line, hawser, cable; morality
井戸綱(いどづな):well rope
綱締め(つなしめ):putting on the tsuna
綱麻(つなそ):jute",Jouyou. JLPT : N1
"網
sample words:
網胃
地曳き網漁
手繰り網",あみ,"網:net, netting
網胃(あみい):reticulum
地曳き網漁(じびきあみりょう):dragnet fishing; seine fishing (usu. from the bea.
手繰り網(てぐりあみ):dragnet",Jouyou. JLPT : N1
"縁
sample words:
額縁しょ
角縁の眼鏡
額縁舞台",ふち,"縁:edge, verge, shore, side, brink, margin, brim, ri.
額縁しょ(がくぶちしょ):picture-frame show; Showa-era stage show in which..
角縁の眼鏡(かくぶちのめがね):bop glasses; horn-rimmed glasses
額縁舞台(がくぶちぶたい):proscenium stage",Jouyou. JLPT : N1
"縄
sample words:
縄抜け
縄べっど
縄を掛ける",なわ,"縄:rope, cord
縄抜け(なわぬけ):escaping
縄べっど(なわべっど):charpai (woven bed); charpoy; charpai bed
縄を掛ける(なわをかける):to arrest; to bind (a criminal) with rope; to bin.",Jouyou. JLPT : N1
"翁
sample words:
翁恵比須
翁戎貝
翁貝",おきな,"翁:old man, venerable
翁恵比須(おきなえびす):Beyrich's slit shell (species of sea snail, Pleur.
翁戎貝(おきなえびすがい):Beyrich's slit shell (species of sea snail, Pleur.
翁貝(おきながい):lantern shell",Jouyou. JLPT : N1
"翼
sample words:
片翼
翼沙魚
翼を張る",つばさ,"翼:wings
片翼(かたつばさ):single wing; one wing
翼沙魚(つばさはぜ):loach goby (Rhyacichthys aspro)
翼を張る(つばさをはる):to spread (one's) wings",Jouyou. JLPT : N1
"肝
sample words:
肝を据える
度肝",きも,"肝:liver, pluck, courage, nerve
肝を据える(きもをすえる):to do with determination
度肝(どぎも):pluck; nerve; guts; spirit",Jouyou. JLPT : N1
"脚
sample words:
脚がある
脚刳り
脚荷",あし,"脚:foot; leg; paw; flipper, tentacles, arms; walk, s..
脚がある(あしがある):to be a good runner; to be able to get around; to.
脚刳り(あしぐり):leg opening (in panties, swimsuits, etc.)
脚荷(あしに):ballast (for a ship)",Jouyou. JLPT : N1
"艶
sample words:
毛艶
艶金
艶消し硝子",つや,"艶:gloss, luster, glaze, polish, brightness; charm, .
毛艶(けづや):glossy fur; glossy coat (on an animal); glossy ha.
艶金(つやきん):Tsuyakin
艶消し硝子(つやけしがらす):frosted glass",Jouyou. JLPT : N1
"芋
sample words:
芋茎
芋茎
芋掘り坊主",いも,"芋:potato
芋茎(いもし):dried taro stem
芋茎(いもじ):dried taro stem
芋掘り坊主(いもほりぼうず):ignorant monk; potato-digging monk; uneducated mo.",Jouyou. JLPT : N1
"芝
sample words:
歌舞伎芝居
芝居
芝居気",しば,"芝:lawn, sod, turf
歌舞伎芝居(かぶきしばい):kabuki play
芝居(しばい):play; drama
芝居気(しばいぎ):theatrical",Jouyou. JLPT : N1
"苗
sample words:
早苗
早苗月
早苗鳥",なえ,"苗:seedling, sapling, shoot
早苗(さなえ):rice seedling
早苗月(さなえづき):fifth lunar month
早苗鳥(さなえどり):lesser cuckoo (Cuculus poliocephalus)",Jouyou. JLPT : N1
"茎
sample words:
歯茎
歯茎音
歯歯茎音",くき,"茎:stem, stalk
歯茎(はぐき):gums; gingiva
歯茎音(はぐきおん):alveolar consonant
歯歯茎音(ははぐきおん):denti-alveolar consonant",Jouyou. JLPT : N1
"華
sample words:
華がない
華鮫
華やぐ",はな,"華:flower
華がない(はながない):lacking charm; uninteresting; unappealing
華鮫(はなざめ):long-nose grey shark; spinner shark (Carcharhinus.
華やぐ(はなやぐ):to become brilliant; to become cheerful",Jouyou. JLPT : N1
"薪
sample words:
薪小屋
薪すとぶ
薪割",まき,"薪:firewood, kindling, fuel
薪小屋(まきごや):woodshed
薪すとぶ(まきすとぶ):wood-burning stove; wood stove
薪割(まきわり):axe; wood-chopping; hatchet; wood-splitting",Jouyou. JLPT : N1
"藍
sample words:
藍染芝生茸
藍屋
いんど藍",あい,"藍:indigo (blue); indigo plant
藍染芝生茸(あいぞめしばふたけ):Psilocybe subcaerulipes (species of psychoactive .
藍屋(あいや):indigo dyer
いんど藍(いんどあい):indigo",Jouyou. JLPT : N1
"藤
sample words:
支那藤
藤色
藤田すける",ふじ,"藤:wisteria
支那藤(しなふじ):Chinese wisteria (Wisteria sinensis)
藤色(ふじいろ):light purple
藤田すける(ふじたすける):Fujita scale (of tornado intensity); F-scale",Jouyou. JLPT : N1
"藻
sample words:
大かなだ藻
かなだ藻
玉藻",も,"藻:duckweed, seaweed
大かなだ藻(おおかなだも):Brazilian elodea (Egeria densa)
かなだ藻(かなだも):waterweed (any aquatic plant of genus Elodea, esp.
玉藻(たまも):seaweed",Jouyou. JLPT : N1
"虎
sample words:
虎蛾
虎斑
虎斑木菟",とら,"虎:tiger, drunkard
虎蛾(とらが):Chelonomorpha japona (species of owlet moth)
虎斑(とらふ):tiger stripes
虎斑木菟(とらふずく):long-eared owl (Asio otus); northern long-eared o.",Jouyou. JLPT : N1
"虹
sample words:
過剰虹
主虹
夕虹",にじ,"虹:rainbow
過剰虹(かじょうにじ):supernumerary rainbow
主虹(しゅにじ):primary rainbow
夕虹(ゆうにじ):evening rainbow",Jouyou. JLPT : N1
"蚊
sample words:
蚊取り
蚊火
蚊屋",か,"蚊:mosquito
蚊取り(かとり):mosquito repellent
蚊火(かび):smoky fire to repel mosquitoes
蚊屋(かや):mosquito net",Jouyou. JLPT : N1
"蛇
sample words:
がらがら蛇
蛇穴に入る
蛇革",へび,"蛇:snake
がらがら蛇(がらがらへび):rattlesnake
蛇穴に入る(へびあなにいる):snake hibernation
蛇革(へびがわ):snakeskin",Jouyou. JLPT : N1
"蛍
sample words:
蛍藺
蛍烏賊
蛍火",ほたる,"蛍:firefly
蛍藺(ほたるい):Scirpus hotarui (species of bulrush)
蛍烏賊(ほたるいか):firefly squid (Watasenia scintillans); sparkling .
蛍火(ほたるび):embers; glow of a firefly; nearly extinguished fi.",Jouyou. JLPT : N1
"裸
sample words:
裸えぷろん
裸になる
裸火",はだか,"裸:naked body, nude; uncovered, only partially cloth..
裸えぷろん(はだかえぷろん):being nude except for an apron; wearing nothing b.
裸になる(はだかになる):to take off one's clothes; to undress
裸火(はだかび):naked flame; naked light",Jouyou. JLPT : N1
"襟
sample words:
裏襟
襟髪
襟首を掴む",えり,"襟:neck, neckband, collar, lapel
裏襟(うらえり):neckband lining
襟髪(えりがみ):scruff of neck
襟首を掴む(えりくびをつかむ):to collar (someone); to grab (someone) by the scr.",Jouyou. JLPT : N1
"豚
sample words:
いべりこ豚
小豚
豚小屋",ぶた,"豚:pig, hog, swine
いべりこ豚(いべりこぶた):black Iberian pig
小豚(こぶた):piglet
豚小屋(ぶたごや):pigsty",Jouyou. JLPT : N1
"趣
sample words:
趣のある
趣深い",おもむき,"趣:import, meaning, contents. tenor, gist; tone, tou.
趣のある(おもむきのある):tasteful; refined; charming; elegant; attractive
趣深い(おもむきぶかい):tasteful; elegant; enchanting; charming; refined",Jouyou. JLPT : N1
"跡
sample words:
跡地
跡付ける
跡目",あと,"跡:mark, print, impression; trace, track, trail; wak.
跡地(あとち):site (e.g. of a demolished building); former site.
跡付ける(あとづける):to trace; to inquire into
跡目(あとめ):headship of a family; family property",Jouyou. JLPT : N1
"邪
sample words:
邪まな心",よこしま,"邪:injustice, unrighteousness, wickedness
邪まな心(よこしまなこころ):evil heart",Jouyou. JLPT : N1
"酢
sample words:
お酢
生酢
胡麻酢",す,"酢:vinegar
お酢(おす):vinegar
生酢(きず):pure vinegar; unadulterated vinegar
胡麻酢(ごまず):sesame vinegar",Jouyou. JLPT : N1
"釣
sample words:
釣餌
釣り下がる
釣りに行く",つり,"釣:angle, fish, catch; decoy, allure
釣餌(つりえ):bait (for fishing)
釣り下がる(つりさがる):to hang down; to dangle
釣りに行く(つりにいく):to go fishing",Jouyou. JLPT : N1
"鈴
sample words:
馬の鈴草
熊鈴
鈴懸の木",すず,"鈴:bell
馬の鈴草(うまのすずくさ):birthwort (Aristolochia debilis)
熊鈴(くますず):bear bell
鈴懸の木(すずかけのき):plane tree (esp. the Oriental plane, Platanus ori.",Jouyou. JLPT : N1
"鉛
sample words:
あじ化鉛
うらん鉛法
くろむ酸鉛",なまり,"鉛:lead(metal)
あじ化鉛(あじかなまり):lead azide
うらん鉛法(うらんなまりほう):uranium-lead method
くろむ酸鉛(くろむさんなまり):lead chromate (PbCrO4)",Jouyou. JLPT : N1
"錦
sample words:
錦絵
錦川清流線
錦木",にしき,"錦:brocade; fine dress; honors
錦絵(にしきえ):multi-colour woodblock print; nishiki-e
錦川清流線(にしきがわせいりゅうせん):Nishikigawa Seiryu Line
錦木(にしきぎ):burning bush; winged euonymus; winged spindle-tre.",Jouyou. JLPT : N1
"鎌
sample words:
鎌入れ
鎌尾根
鎌倉彫り",かま,"鎌:sickle, scythe; trick
鎌入れ(かまいれ):harvesting
鎌尾根(かまおね):arete; sharp ridge
鎌倉彫り(かまくらぼり):carvings of the Kamakura style",Jouyou. JLPT : N1
"鎖
sample words:
あすぷ鎖蛇
鎖編み
鎖付図書",くさり,"鎖:chain; irons; connection
あすぷ鎖蛇(あすぷくさりへび):asp viper (Vipera aspis)
鎖編み(くさりあみ):chain stitch
鎖付図書(くさりつきとしょ):library where the books are attached to their boo.",Jouyou. JLPT : N1
"鐘
sample words:
鐘撞
鐘を突く
除夜の鐘",かね,"鐘:bell, gong, chimes, carillon
鐘撞(かねつき):ringing of a bell; bell ringer
鐘を突く(かねをつく):to strike a bell
除夜の鐘(じょやのかね):temple bell rung 108 times on New Year's Eve",Jouyou. JLPT : N1
"陰
sample words:
陰付け処理
陰で
陰に日に",かげ,"陰:darken; cloud up; be obscured; shade; back; (your.
陰付け処理(かげつけしょり):shading
陰で(かげで):behind one's back
陰に日に(かげにひに):at any time; at all times; in rain or shine; reli.",Jouyou. JLPT : N1
"隣
sample words:
隣合う
隣付き合い
真隣",となり,"隣:adjoin, nextdoor neighbor, adjoining
隣合う(となりあう):to sit side by side; to adjoin each other
隣付き合い(となりづきあい):neighborly relations; neighbourly relations
真隣(まとなり):immediately adjacent",Jouyou. JLPT : N1
"雄
sample words:
雄犬
雄馬
雄こねくた",おす,"雄:male
雄犬(おすいぬ):male dog
雄馬(おすうま):male horse
雄こねくた(おすこねくた):male connector",Jouyou. JLPT : N1
"雄
sample words:
雄鳥
雄馬",おん,"雄:male
雄鳥(おんどり):cock; chanticleer; rooster
雄馬(おんま):male horse",Jouyou. JLPT : N1
"雌
sample words:
雌犬
雌こねくた
雌猫",めす,"雌:female
雌犬(めすいぬ):bitch; female dog
雌こねくた(めすこねくた):female connector
雌猫(めすねこ):female cat",Jouyou. JLPT : N1
"雌
sample words:
雌鶏",めん,"雌:female
雌鶏(めんどり):hen; female bird",Jouyou. JLPT : N1
"雷
sample words:
雷が落ちる
雷が鳴る
雷さじ",かみなり,"雷:thunder
雷が落ちる(かみなりがおちる):to be scolded harshly; to be yelled at (by someon.
雷が鳴る(かみなりがなる):to thunder
雷さじ(かみなりさじ):lightning surge",Jouyou. JLPT : N1
"雷
sample words:
雷雲",いかずち,"雷:thunder
雷雲(いかずちぐも):thundercloud",Jouyou. JLPT : N1
"霊
sample words:
御霊屋
蚕霊
言霊思想",たま,"霊:soul, spirit
御霊屋(おたまや):mausoleum
蚕霊(こだま):guardian deity of silkworms
言霊思想(ことだましそう):belief that reality is affected by the spoken wor..",Jouyou. JLPT : N1
"霜
sample words:
霜がおりる
霜枯れる
霜解け",しも,"霜:frost
霜がおりる(しもがおりる):to become covered with frost; to become frosty; t.
霜枯れる(しもがれる):to be withered or nipped by frost
霜解け(しもどけ):thawing; thaw",Jouyou. JLPT : N1
"霧
sample words:
霧深い
霧吹き
狭霧",きり,"霧:mist, fog, spray
霧深い(きりぶかい):foggy; misty
霧吹き(きりふき):atomizer; atomiser; vaporizer; sprayer; spraying
狭霧(さぎり):mist; fog",Jouyou. JLPT : N1
"露
sample words:
露知らず
露に濡れた
露の間",つゆ,"露:dew; dewdrops; tears; mortality, flimsiness; (wit.
露知らず(つゆしらず):without the slightest idea (that); not knowing at.
露に濡れた(つゆにぬれた):dewy; wet with dew
露の間(つゆのま):instant",Jouyou. JLPT : N1
"駒
sample words:
小駒
駒落ち
駒座",こま,"駒:horse; colt, pony; chessman; frame (of a film); b.
小駒(こごま):minor piece
駒落ち(こまおち):handicap
駒座(こまざ):Equuleus (constellation); the Colt",Jouyou. JLPT : N1
"鬼
sample words:
鬼ごっこ
鬼のように
鬼歯",おに,"鬼:devil, demon, ghost; spirits of the dead; fiend; .
鬼ごっこ(おにごっこ):tag (children's game); tig
鬼のように(おにのように):like the devil; extremely; as a demon; very
鬼歯(おにば):protruding tooth (like a fang)",Jouyou. JLPT : N1
"魂
sample words:
死せる魂
魂不死説
面魂",たましい,"魂:soul, spirit
死せる魂(しせるたましい):Dead Souls (novel by Gogol); Myortvye dushi
魂不死説(たましいふしせつ):(theory of) the immortality of the soul
面魂(つらだましい):determined expression; fierce or defiant look; pl.",Jouyou. JLPT : N1
"鯨
sample words:
鯨取り
仔鯨
小背美鯨",くじら,"鯨:whale
鯨取り(くじらとり):whaling
仔鯨(こくじら):whale calf
小背美鯨(こせみくじら):pygmy right whale (Caperea marginata)",Jouyou. JLPT : N1
"鶏
sample words:
巣鶏
鶏がらすぷ
鶏みんち",とり,"鶏:chicken
巣鶏(すどり):setting hen
鶏がらすぷ(とりがらすぷ):chicken soup; chicken broth
鶏みんち(とりみんち):ground chicken; minced chicken",Jouyou. JLPT : N1
"鶏
sample words:
鶏小屋",にわとり,"鶏:chicken
鶏小屋(にわとりごや):chicken coop; henhouse",Jouyou. JLPT : N1
"鶴
sample words:
かなだ鶴
鶴科
鶴座",つる,"鶴:crane, stork
かなだ鶴(かなだづる):sandhill crane (Grus canadensis)
鶴科(つるか):Gruidae (bird family comprising the cranes)
鶴座(つるざ):the Crane; Grus (constellation)",Jouyou. JLPT : N1
"鹿
sample words:
仔鹿
鹿爪らしい
ふぁろ鹿",しか,"鹿:deer
仔鹿(こじか):fawn
鹿爪らしい(しかつめらしい):grave; formal; stern; stiff; solemn; pompous
ふぁろ鹿(ふぁろじか):fallow deer",Jouyou. JLPT : N1
